Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,56.30,563,437,212319,0.3561,11.49,45.28,-289,0,0.54,2.84,33.6,0,79777,81
2000,58.10,581,419,213706,0.3551,11.61,45.41,-240,0,0.54,2.91,34.4,0,80320,164
3000,56.50,565,435,215228,0.3542,11.71,45.51,-293,0,0.56,2.79,34.1,0,80917,248
4000,55.10,551,449,216730,0.3533,11.81,45.61,-325,0,0.55,2.87,33.1,0,81507,328
5000,57.40,574,426,218281,0.3524,11.91,45.70,-271,0,0.57,2.84,33.4,0,82118,411
6000,59.00,590,410,219647,0.3514,12.01,45.76,-205,0,0.55,2.92,34.0,1,82654,490
7000,58.00,580,420,221085,0.3504,12.11,45.88,-240,0,0.53,2.88,33.0,0,83220,572
8000,57.10,571,429,222566,0.3495,12.20,45.97,-273,0,0.53,2.87,33.2,0,83801,652
9000,55.90,559,441,224082,0.3486,12.30,46.04,-321,0,0.53,2.81,33.4,0,84397,733
10000,56.70,567,433,225465,0.3476,12.39,46.13,-293,0,0.54,2.83,32.6,0,84940,815
