Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,64.30,643,357,358887,0.1332,25.48,53.06,-64,0,0.43,2.96,35.2,1,137390,68
2000,63.30,633,367,359516,0.1318,25.54,53.08,-94,0,0.46,2.97,31.8,0,137637,132
3000,67.70,677,323,360046,0.1305,25.61,53.10,39,0,0.44,3.03,33.6,0,137844,199
4000,66.20,662,338,360606,0.1291,25.68,53.11,10,0,0.48,3.06,33.2,0,138064,267
5000,65.30,653,347,361106,0.1277,25.75,53.13,-23,0,0.44,3.02,33.6,0,138261,335
6000,66.00,660,340,361563,0.1263,25.83,53.17,5,0,0.44,3.08,33.7,0,138440,402
7000,64.70,647,353,362103,0.1249,25.90,53.19,-42,0,0.44,3.10,34.4,0,138651,472
8000,66.30,663,337,362563,0.1236,25.98,53.23,-5,0,0.44,3.00,34.5,0,138830,541
9000,65.10,651,349,363152,0.1222,26.05,53.25,-30,0,0.44,2.98,34.2,0,139063,609
10000,65.30,653,347,363660,0.1208,26.12,53.28,-18,0,0.44,3.10,34.2,0,139263,678
