Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,59.80,598,402,195820,0.3645,10.44,44.10,-209,0,0.69,2.83,34.2,0,73298,100
2000,54.90,549,451,197642,0.3637,10.55,44.18,-331,0,0.70,2.83,33.7,0,74014,206
3000,56.20,562,438,199277,0.3629,10.66,44.36,-287,0,0.68,2.90,34.2,0,74658,307
4000,58.00,580,420,200966,0.3621,10.77,44.50,-253,0,0.68,2.82,33.7,0,75321,407
5000,59.20,592,408,202613,0.3612,10.87,44.62,-207,0,0.69,2.94,33.4,0,75969,509
6000,58.80,588,412,204325,0.3604,10.98,44.74,-226,0,0.67,2.86,34.5,1,76640,605
7000,58.30,583,417,205879,0.3595,11.08,44.85,-231,0,0.57,2.85,32.9,0,77249,685
8000,56.80,568,432,207534,0.3587,11.18,44.99,-284,0,0.53,2.84,33.5,0,77899,767
9000,55.40,554,446,209022,0.3578,11.30,45.11,-306,0,0.59,2.91,34.4,0,78482,851
10000,56.80,568,432,210671,0.3569,11.40,45.20,-275,0,0.61,2.85,33.9,0,79131,933
