Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,67.90,679,321,425696,0.0500,36.36,55.95,47,0,0.44,3.04,33.3,0,163673,65
2000,65.60,656,344,426027,0.0500,36.42,55.96,-16,0,0.44,3.02,33.5,0,163805,133
3000,64.80,648,352,426368,0.0500,36.49,55.97,-32,0,0.44,3.02,35.2,0,163940,203
4000,67.50,675,325,426696,0.0500,36.55,55.99,48,0,0.45,3.04,32.0,0,164069,268
5000,68.40,684,316,427073,0.0500,36.61,56.00,61,0,0.44,3.06,35.2,0,164216,338
6000,67.00,670,330,427412,0.0500,36.67,56.01,21,0,0.48,3.03,34.2,0,164349,408
7000,64.90,649,351,427721,0.0500,36.75,56.02,-34,0,0.43,2.98,35.6,2,164470,478
8000,67.50,675,325,428046,0.0500,36.81,56.03,48,0,0.44,2.98,35.5,0,164598,551
9000,67.00,670,330,428369,0.0500,36.87,56.05,32,0,0.45,3.15,32.8,0,164726,618
10000,69.70,697,303,428675,0.0500,36.94,56.06,99,0,0.50,3.05,35.6,1,164845,690
