Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,64.70,647,353,369237,0.1056,26.89,53.54,-36,0,0.44,3.06,33.3,1,141461,66
2000,67.90,679,321,369728,0.1042,26.95,53.56,33,0,0.44,3.01,33.3,0,141653,133
3000,67.30,673,327,370222,0.1029,27.02,53.57,39,0,0.45,3.15,32.3,0,141847,198
4000,63.50,635,365,370675,0.1015,27.09,53.60,-72,0,0.44,3.04,34.4,0,142026,267
5000,66.90,669,331,371139,0.1001,27.16,53.62,16,0,0.45,3.08,33.1,0,142208,334
6000,63.60,636,364,371621,0.0987,27.23,53.64,-76,0,0.44,2.97,33.8,0,142396,402
7000,64.30,643,357,372081,0.0973,27.30,53.67,-47,0,0.44,3.07,34.1,0,142578,471
8000,63.70,637,363,372562,0.0960,27.38,53.69,-80,0,0.44,2.97,35.0,0,142767,542
9000,64.90,649,351,373043,0.0946,27.46,53.71,-21,0,0.44,3.05,35.2,1,142957,614
10000,68.00,680,320,373471,0.0932,27.53,53.74,49,0,0.44,3.06,34.7,0,143126,683
