Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,66.20,662,338,403897,0.0500,32.42,55.02,-2,0,0.42,2.97,33.6,0,155098,69
2000,66.80,668,332,404288,0.0500,32.48,55.04,29,0,0.44,3.05,33.6,0,155251,137
3000,68.10,681,319,404636,0.0500,32.55,55.06,74,0,0.45,3.11,32.8,0,155385,204
4000,64.90,649,351,405047,0.0500,32.62,55.07,-28,0,0.47,3.02,34.7,0,155546,274
5000,67.80,678,322,405438,0.0500,32.68,55.09,37,0,0.47,3.05,33.8,0,155702,343
6000,66.70,667,333,405817,0.0500,32.75,55.11,21,0,0.48,3.03,34.1,0,155853,412
7000,66.70,667,333,406168,0.0500,32.82,55.12,23,0,0.44,3.06,34.1,0,155990,483
8000,65.80,658,342,406482,0.0500,32.89,55.15,-22,0,0.49,2.91,34.7,0,156113,552
9000,65.70,657,343,406855,0.0500,32.96,55.16,6,0,0.45,3.07,33.6,0,156258,623
10000,67.20,672,328,407237,0.0500,33.02,55.17,44,0,0.45,3.07,33.5,0,156410,691
