Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,53.30,533,467,153627,0.3786,8.14,41.17,-399,0,0.73,2.71,35.4,0,56722,111
2000,53.50,535,465,156153,0.3779,8.26,41.39,-382,0,0.74,2.75,33.9,0,57715,221
3000,52.70,527,473,158641,0.3772,8.39,41.59,-401,0,0.90,2.74,34.3,0,58692,366
4000,55.50,555,445,161106,0.3765,8.51,41.78,-312,0,0.95,2.82,34.5,0,59659,511
5000,53.10,531,469,163428,0.3758,8.63,41.94,-389,0,0.75,2.81,33.6,0,60572,621
6000,54.90,549,451,165568,0.3752,8.76,42.14,-335,0,0.81,2.78,33.5,0,61413,736
7000,54.80,548,452,167885,0.3745,8.88,42.30,-363,0,0.72,2.70,34.9,0,62325,846
8000,54.70,547,453,170213,0.3738,9.00,42.45,-345,0,0.70,2.78,34.1,0,63238,951
9000,56.40,564,436,172345,0.3731,9.11,42.58,-288,0,0.78,2.85,33.2,0,64074,1055
10000,57.80,578,422,174326,0.3724,9.23,42.74,-260,0,0.72,2.79,33.3,0,64852,1159
