Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,50.60,506,494,87504,0.3924,5.13,34.81,-465,0,0.64,2.73,33.4,1,30707,93
2000,50.70,507,493,92014,0.3917,5.32,35.31,-477,0,0.64,2.63,33.8,0,32497,187
3000,50.30,503,497,96369,0.3910,5.50,35.77,-475,0,0.66,2.62,34.6,0,34231,283
4000,50.60,506,494,100473,0.3903,5.67,36.17,-487,0,0.71,2.65,33.6,0,35844,379
5000,52.60,526,474,104555,0.3896,5.83,36.55,-421,0,0.65,2.73,33.2,0,37448,472
6000,49.00,490,510,108495,0.3890,5.98,36.88,-507,0,0.62,2.68,33.5,0,38997,563
7000,51.40,514,486,112300,0.3883,6.15,37.25,-451,0,0.62,2.64,33.8,0,40489,656
8000,53.70,537,463,115934,0.3876,6.30,37.56,-392,0,0.63,2.68,34.0,0,41917,747
9000,53.50,535,465,119355,0.3869,6.46,37.94,-392,0,0.67,2.67,33.4,0,43260,847
10000,53.40,534,466,122660,0.3862,6.60,38.16,-394,0,0.65,2.76,32.7,0,44559,939
