Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,64.10,641,359,328944,0.2022,21.77,51.70,-72,0,0.45,2.93,33.7,0,125612,67
2000,66.40,664,336,329604,0.2008,21.85,51.72,-7,0,0.46,2.99,34.3,0,125870,135
3000,65.70,657,343,330218,0.1995,21.93,51.76,-13,0,0.47,3.02,33.2,0,126112,202
4000,65.10,651,349,330862,0.1981,22.00,51.78,-33,0,0.44,2.95,34.2,1,126366,270
5000,62.90,629,371,331505,0.1967,22.08,51.81,-86,0,0.44,2.99,34.3,0,126621,339
6000,61.80,618,382,332110,0.1953,22.16,51.84,-125,0,0.44,2.98,33.0,0,126860,407
7000,66.10,661,339,332681,0.1939,22.23,51.88,-4,0,0.44,2.97,32.9,0,127084,474
8000,64.90,649,351,333366,0.1926,22.30,51.91,-44,0,0.49,3.02,32.5,0,127353,541
9000,62.60,626,374,334055,0.1912,22.37,51.94,-102,0,0.45,2.94,33.5,0,127623,609
10000,64.70,647,353,334719,0.1898,22.45,51.95,-46,0,0.44,2.93,35.1,1,127884,679
