Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,67.00,670,330,418590,0.0500,35.10,55.69,27,0,0.45,3.07,32.9,0,160878,66
2000,63.10,631,369,418975,0.0500,35.16,55.70,-81,0,0.46,3.03,34.6,1,161029,135
3000,67.60,676,324,419339,0.0500,35.22,55.71,48,0,0.44,3.05,34.3,0,161169,205
4000,66.60,666,334,419727,0.0500,35.28,55.72,28,0,0.45,3.12,33.0,0,161323,272
5000,64.80,648,352,420089,0.0500,35.35,55.74,-34,0,0.48,3.02,34.9,0,161465,342
6000,67.80,678,322,420411,0.0500,35.41,55.74,62,0,0.45,3.06,33.3,0,161593,411
7000,66.80,668,332,420758,0.0500,35.47,55.75,25,0,0.44,3.04,33.1,0,161731,480
8000,64.90,649,351,421086,0.0500,35.55,55.77,-41,0,0.44,2.96,36.7,1,161860,553
9000,65.80,658,342,421472,0.0500,35.61,55.78,-8,0,0.44,2.99,34.4,0,162010,623
10000,67.40,674,326,421867,0.0500,35.67,55.79,49,0,0.45,3.10,33.2,0,162165,691
