Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,66.70,667,333,422211,0.0500,35.73,55.81,21,0,0.45,3.05,35.0,0,162301,68
2000,62.40,624,376,422579,0.0500,35.80,55.83,-95,0,0.45,2.97,34.1,0,162446,137
3000,65.70,657,343,422905,0.0500,35.86,55.85,4,0,0.46,3.10,33.6,0,162575,204
4000,66.30,663,337,423270,0.0500,35.92,55.86,13,0,0.46,3.04,33.7,0,162720,273
5000,67.60,676,324,423602,0.0500,35.98,55.87,45,0,0.44,3.07,33.6,0,162850,341
6000,66.40,664,336,423929,0.0500,36.05,55.89,-10,0,0.44,3.00,34.7,0,162977,412
7000,65.10,651,349,424295,0.0500,36.12,55.90,-41,0,0.44,2.98,35.6,1,163122,483
8000,68.40,684,316,424648,0.0500,36.18,55.91,68,0,0.44,3.06,33.6,0,163260,551
9000,65.20,652,348,424968,0.0500,36.24,55.93,-16,0,0.44,3.03,34.2,1,163385,622
10000,67.20,672,328,425318,0.0500,36.30,55.94,49,0,0.44,3.14,32.8,0,163523,688
