Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,41.80,418,582,16690,0.3993,2.40,21.02,-755,0,0.64,2.52,33.6,0,5809,90
2000,40.40,404,596,28243,0.3986,2.87,24.80,-811,0,0.66,2.53,34.3,0,9839,182
3000,43.80,438,562,37824,0.3979,3.23,27.23,-701,0,0.61,2.50,34.8,0,13184,273
4000,41.90,419,581,46141,0.3972,3.54,28.77,-742,0,0.68,2.54,34.3,0,16089,372
5000,47.40,474,526,53562,0.3965,3.82,30.21,-571,0,0.67,2.59,34.8,0,18673,467
6000,45.00,450,550,60560,0.3959,4.07,31.17,-653,0,0.64,2.46,35.2,0,21104,563
7000,45.30,453,547,66743,0.3952,4.31,32.08,-651,0,0.64,2.58,34.4,0,23255,661
8000,48.50,485,515,72492,0.3945,4.53,32.94,-532,0,0.66,2.66,34.6,0,25255,761
9000,47.50,475,525,77863,0.3938,4.75,33.70,-560,0,0.66,2.60,34.5,0,27122,862
10000,46.70,467,533,82853,0.3931,4.94,34.47,-582,0,0.64,2.63,33.5,0,28858,956
11000,50.60,506,494,87504,0.3924,5.13,34.81,-465,0,0.64,2.73,33.4,1,30707,93
12000,50.70,507,493,92014,0.3917,5.32,35.31,-477,0,0.64,2.63,33.8,0,32497,187
13000,50.30,503,497,96369,0.3910,5.50,35.77,-475,0,0.66,2.62,34.6,0,34231,283
14000,50.60,506,494,100473,0.3903,5.67,36.17,-487,0,0.71,2.65,33.6,0,35844,379
15000,52.60,526,474,104555,0.3896,5.83,36.55,-421,0,0.65,2.73,33.2,0,37448,472
16000,49.00,490,510,108495,0.3890,5.98,36.88,-507,0,0.62,2.68,33.5,0,38997,563
17000,51.40,514,486,112300,0.3883,6.15,37.25,-451,0,0.62,2.64,33.8,0,40489,656
18000,53.70,537,463,115934,0.3876,6.30,37.56,-392,0,0.63,2.68,34.0,0,41917,747
19000,53.50,535,465,119355,0.3869,6.46,37.94,-392,0,0.67,2.67,33.4,0,43260,847
20000,53.40,534,466,122660,0.3862,6.60,38.16,-394,0,0.65,2.76,32.7,0,44559,939
21000,53.20,532,468,125910,0.3855,6.75,38.53,-398,0,0.65,2.75,34.5,0,45836,97
22000,53.00,530,470,129052,0.3848,6.90,38.90,-391,0,0.65,2.75,34.1,0,47070,192
23000,53.30,533,467,132028,0.3841,7.04,39.20,-403,0,0.67,2.65,33.4,0,48239,285
24000,56.40,564,436,135058,0.3834,7.18,39.49,-317,0,0.63,2.78,34.7,0,49428,375
25000,56.60,566,434,137851,0.3827,7.32,39.78,-300,0,0.66,2.83,33.5,0,50522,471
26000,54.10,541,459,140753,0.3821,7.45,39.98,-359,0,0.64,2.77,34.0,1,51662,565
27000,54.00,540,460,143360,0.3814,7.60,40.22,-359,0,0.65,2.81,34.2,1,52687,661
28000,54.30,543,457,145982,0.3807,7.73,40.50,-373,0,0.74,2.75,33.8,0,53717,776
29000,52.60,526,474,148630,0.3800,7.87,40.72,-405,0,0.73,2.83,34.2,1,54759,886
30000,55.10,551,449,151115,0.3793,8.00,40.96,-336,0,0.74,2.71,33.5,0,55734,995
31000,53.30,533,467,153627,0.3786,8.14,41.17,-399,0,0.73,2.71,35.4,0,56722,111
32000,53.50,535,465,156153,0.3779,8.26,41.39,-382,0,0.74,2.75,33.9,0,57715,221
33000,52.70,527,473,158641,0.3772,8.39,41.59,-401,0,0.90,2.74,34.3,0,58692,366
34000,55.50,555,445,161106,0.3765,8.51,41.78,-312,0,0.95,2.82,34.5,0,59659,511
35000,53.10,531,469,163428,0.3758,8.63,41.94,-389,0,0.75,2.81,33.6,0,60572,621
36000,54.90,549,451,165568,0.3752,8.76,42.14,-335,0,0.81,2.78,33.5,0,61413,736
37000,54.80,548,452,167885,0.3745,8.88,42.30,-363,0,0.72,2.70,34.9,0,62325,846
38000,54.70,547,453,170213,0.3738,9.00,42.45,-345,0,0.70,2.78,34.1,0,63238,951
39000,56.40,564,436,172345,0.3731,9.11,42.58,-288,0,0.78,2.85,33.2,0,64074,1055
40000,57.80,578,422,174326,0.3724,9.23,42.74,-260,0,0.72,2.79,33.3,0,64852,1159
41000,53.50,535,465,176545,0.3717,9.34,42.91,-381,0,0.71,2.81,33.6,0,65724,103
42000,57.10,571,429,178465,0.3710,9.46,43.05,-275,0,0.68,2.85,33.9,0,66478,203
43000,56.00,560,440,180458,0.3703,9.58,43.15,-308,0,0.71,2.86,33.5,0,67261,303
44000,54.40,544,456,182564,0.3696,9.69,43.27,-354,0,0.79,2.79,34.4,0,68088,418
45000,56.40,564,436,184444,0.3689,9.81,43.42,-297,0,0.75,2.80,34.5,0,68827,533
46000,59.30,593,407,186277,0.3681,9.92,43.53,-218,0,0.70,2.87,33.2,0,69548,635
47000,54.80,548,452,188198,0.3674,10.03,43.65,-350,0,0.71,2.82,34.2,0,70303,744
48000,57.70,577,423,190178,0.3667,10.13,43.76,-264,0,0.70,2.83,33.3,0,71079,844
49000,56.80,568,432,192070,0.3660,10.24,43.88,-286,0,0.70,2.81,33.4,0,71823,947
50000,54.50,545,455,193907,0.3652,10.34,43.99,-353,0,0.77,2.80,32.9,0,72545,1049
51000,59.80,598,402,195820,0.3645,10.44,44.10,-209,0,0.69,2.83,34.2,0,73298,100
52000,54.90,549,451,197642,0.3637,10.55,44.18,-331,0,0.70,2.83,33.7,0,74014,206
53000,56.20,562,438,199277,0.3629,10.66,44.36,-287,0,0.68,2.90,34.2,0,74658,307
54000,58.00,580,420,200966,0.3621,10.77,44.50,-253,0,0.68,2.82,33.7,0,75321,407
55000,59.20,592,408,202613,0.3612,10.87,44.62,-207,0,0.69,2.94,33.4,0,75969,509
56000,58.80,588,412,204325,0.3604,10.98,44.74,-226,0,0.67,2.86,34.5,1,76640,605
57000,58.30,583,417,205879,0.3595,11.08,44.85,-231,0,0.57,2.85,32.9,0,77249,685
58000,56.80,568,432,207534,0.3587,11.18,44.99,-284,0,0.53,2.84,33.5,0,77899,767
59000,55.40,554,446,209022,0.3578,11.30,45.11,-306,0,0.59,2.91,34.4,0,78482,851
60000,56.80,568,432,210671,0.3569,11.40,45.20,-275,0,0.61,2.85,33.9,0,79131,933
61000,56.30,563,437,212319,0.3561,11.49,45.28,-289,0,0.54,2.84,33.6,0,79777,81
