Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,58.40,584,416,273329,0.2987,16.12,48.79,-239,0,0.45,2.82,33.2,0,103751,66
2000,60.90,609,391,274284,0.2974,16.21,48.84,-174,0,0.44,2.85,34.1,0,104125,133
3000,62.10,621,379,275127,0.2960,16.30,48.90,-127,0,0.44,2.89,34.2,0,104456,200
4000,62.80,628,372,276117,0.2946,16.39,48.94,-111,1,0.46,2.87,34.0,1,104846,267
5000,57.60,576,424,277043,0.2932,16.48,48.99,-237,0,0.44,2.87,32.7,0,105210,333
6000,59.80,598,402,278072,0.2919,16.56,49.04,-195,0,0.48,2.89,33.8,0,105613,401
7000,60.70,607,393,279101,0.2905,16.64,49.07,-167,0,0.48,2.94,34.2,0,106019,468
8000,62.20,622,378,280021,0.2892,16.73,49.11,-127,0,0.44,2.92,33.7,0,106381,534
9000,61.10,611,389,280933,0.2878,16.81,49.18,-145,0,0.45,2.91,33.6,0,106740,604
10000,62.40,624,376,281874,0.2864,16.90,49.22,-114,0,0.45,2.91,33.9,0,107110,672
