Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,65.30,653,347,391679,0.0500,30.38,54.54,-26,0,0.45,2.94,35.2,1,150289,69
2000,64.20,642,358,392111,0.0500,30.45,54.57,-56,0,0.45,3.00,33.7,0,150459,137
3000,66.80,668,332,392467,0.0500,30.52,54.58,30,0,0.45,3.06,32.9,0,150599,203
4000,66.30,663,337,392913,0.0500,30.58,54.59,-6,0,0.44,2.96,33.6,0,150775,272
5000,67.60,676,324,393323,0.0500,30.65,54.61,49,0,0.47,3.07,33.9,0,150936,341
6000,64.80,648,352,393735,0.0500,30.72,54.63,-34,0,0.44,3.01,33.8,0,151097,408
7000,67.60,676,324,394178,0.0500,30.78,54.65,60,0,0.44,3.14,34.4,0,151270,478
8000,64.60,646,354,394608,0.0500,30.85,54.66,-44,0,0.44,3.00,34.9,0,151439,548
9000,65.00,650,350,395038,0.0500,30.92,54.68,-26,0,0.44,3.05,34.5,1,151610,620
10000,64.50,645,355,395463,0.0500,30.99,54.69,-49,0,0.44,2.96,33.8,0,151778,689
