Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,66.10,661,339,395842,0.0500,31.06,54.71,5,0,0.44,3.05,34.1,0,151928,67
2000,65.20,652,348,396252,0.0500,31.13,54.73,-22,0,0.45,3.05,33.3,0,152089,133
3000,63.50,635,365,396657,0.0500,31.19,54.74,-66,0,0.44,3.02,33.2,0,152249,199
4000,66.70,667,333,397064,0.0500,31.26,54.76,24,0,0.43,3.07,34.2,0,152407,268
5000,66.60,666,334,397460,0.0500,31.33,54.79,24,0,0.47,3.05,33.9,0,152563,337
6000,64.90,649,351,397842,0.0500,31.40,54.80,-39,0,0.47,2.98,35.0,0,152712,405
7000,66.80,668,332,398258,0.0500,31.48,54.81,17,0,0.41,3.05,33.4,0,152877,476
8000,63.60,636,364,398701,0.0500,31.55,54.82,-67,0,0.44,3.05,33.9,0,153051,546
9000,65.00,650,350,399065,0.0500,31.62,54.84,-31,0,0.43,3.00,33.9,0,153194,616
10000,66.90,669,331,399543,0.0500,31.68,54.84,26,0,0.44,3.02,34.1,0,153382,685
