Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,53.20,532,468,125910,0.3855,6.75,38.53,-398,0,0.65,2.75,34.5,0,45836,97
2000,53.00,530,470,129052,0.3848,6.90,38.90,-391,0,0.65,2.75,34.1,0,47070,192
3000,53.30,533,467,132028,0.3841,7.04,39.20,-403,0,0.67,2.65,33.4,0,48239,285
4000,56.40,564,436,135058,0.3834,7.18,39.49,-317,0,0.63,2.78,34.7,0,49428,375
5000,56.60,566,434,137851,0.3827,7.32,39.78,-300,0,0.66,2.83,33.5,0,50522,471
6000,54.10,541,459,140753,0.3821,7.45,39.98,-359,0,0.64,2.77,34.0,1,51662,565
7000,54.00,540,460,143360,0.3814,7.60,40.22,-359,0,0.65,2.81,34.2,1,52687,661
8000,54.30,543,457,145982,0.3807,7.73,40.50,-373,0,0.74,2.75,33.8,0,53717,776
9000,52.60,526,474,148630,0.3800,7.87,40.72,-405,0,0.73,2.83,34.2,1,54759,886
10000,55.10,551,449,151115,0.3793,8.00,40.96,-336,0,0.74,2.71,33.5,0,55734,995
