Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,67.30,673,327,383121,0.0642,29.01,54.14,24,0,0.45,3.07,33.9,1,146921,67
2000,67.10,671,329,383577,0.0628,29.08,54.17,21,0,0.45,3.06,33.4,0,147102,134
3000,67.10,671,329,384020,0.0615,29.15,54.19,44,0,0.46,3.13,32.9,0,147276,201
4000,68.50,685,315,384457,0.0601,29.21,54.20,73,0,0.47,3.10,33.2,0,147445,269
5000,66.60,666,334,384888,0.0587,29.28,54.22,2,0,0.45,3.06,33.1,0,147615,336
6000,63.30,633,367,385369,0.0573,29.35,54.24,-82,0,0.47,3.03,33.7,0,147804,405
7000,65.30,653,347,385767,0.0559,29.42,54.26,-26,0,0.49,3.04,33.8,0,147964,475
8000,65.00,650,350,386217,0.0546,29.48,54.28,-34,0,0.44,3.01,34.3,0,148138,544
9000,65.40,654,346,386615,0.0532,29.55,54.30,-26,0,0.45,3.04,31.9,0,148294,609
10000,65.50,655,345,387037,0.0518,29.62,54.33,-7,0,0.44,3.09,34.2,0,148460,680
