Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,69.30,693,307,387447,0.0504,29.69,54.35,95,0,0.44,3.06,33.1,0,148623,66
2000,63.90,639,361,387857,0.0500,29.76,54.37,-54,0,0.45,3.03,33.5,0,148785,135
3000,65.30,653,347,388350,0.0500,29.82,54.39,-14,0,0.46,3.05,33.3,0,148978,201
4000,66.80,668,332,388767,0.0500,29.89,54.41,40,0,0.47,3.10,32.4,0,149143,268
5000,65.70,657,343,389159,0.0500,29.96,54.43,-4,0,0.44,3.06,33.8,0,149296,337
6000,65.00,650,350,389633,0.0500,30.02,54.45,-37,0,0.44,2.99,34.3,0,149483,406
7000,66.50,665,335,390046,0.0500,30.10,54.47,5,0,0.44,2.98,34.2,0,149645,477
8000,65.90,659,341,390489,0.0500,30.16,54.49,-7,0,0.45,3.00,34.2,0,149819,546
9000,67.40,674,326,390862,0.0500,30.24,54.51,46,0,0.44,3.02,33.6,0,149966,617
10000,65.10,651,349,391293,0.0500,30.31,54.53,-25,0,0.44,2.99,34.6,0,150136,686
