Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,58.50,585,415,252215,0.3246,14.36,47.58,-243,0,0.44,2.88,33.5,0,95455,64
2000,55.20,552,448,253418,0.3235,14.45,47.65,-321,0,0.44,2.84,34.0,0,95927,130
3000,58.80,588,412,254651,0.3224,14.53,47.70,-220,0,0.44,2.82,34.2,0,96409,197
4000,60.50,605,395,255794,0.3212,14.62,47.78,-175,0,0.45,2.94,34.0,0,96858,263
5000,59.10,591,409,256856,0.3199,14.72,47.86,-204,0,0.48,2.89,33.7,0,97276,332
6000,59.90,599,401,257939,0.3186,14.81,47.92,-176,0,0.44,2.97,33.7,0,97705,399
7000,59.80,598,402,259076,0.3174,14.90,47.98,-198,0,0.49,2.84,33.6,0,98152,465
8000,59.40,594,406,260200,0.3162,14.99,48.03,-182,0,0.48,2.99,34.7,0,98593,535
9000,57.90,579,421,261343,0.3149,15.08,48.08,-252,0,0.44,2.89,34.4,0,99042,602
10000,60.30,603,397,262462,0.3137,15.16,48.11,-189,0,0.44,2.90,33.8,0,99481,669
