Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,63.00,630,370,335405,0.1884,22.52,51.99,-112,0,0.45,2.93,34.4,0,128154,67
2000,62.20,622,378,336023,0.1870,22.60,52.02,-117,0,0.47,3.02,32.8,0,128398,134
3000,64.10,641,359,336663,0.1857,22.68,52.06,-62,0,0.45,3.00,34.3,0,128649,202
4000,60.20,602,398,337295,0.1843,22.75,52.09,-180,0,0.44,2.91,33.7,0,128896,269
5000,60.70,607,393,338014,0.1829,22.82,52.10,-157,0,0.44,2.93,33.4,0,129178,336
6000,65.40,654,346,338620,0.1815,22.89,52.12,-22,0,0.45,3.07,33.5,0,129417,405
7000,62.20,622,378,339165,0.1801,22.97,52.16,-120,0,0.44,2.96,33.6,0,129633,473
8000,64.20,642,358,339794,0.1788,23.04,52.18,-53,0,0.45,2.99,33.8,0,129881,543
9000,64.60,646,354,340465,0.1774,23.11,52.21,-48,0,0.45,3.02,33.1,0,130146,610
10000,63.90,639,361,341022,0.1760,23.19,52.24,-58,0,0.51,3.02,33.9,0,130364,678
