Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,60.80,608,392,227088,0.3467,12.48,46.19,-159,0,0.52,2.91,33.7,0,85579,80
2000,58.90,589,411,228518,0.3458,12.57,46.26,-213,0,0.54,2.91,33.8,0,86140,160
3000,57.40,574,426,229946,0.3448,12.67,46.35,-274,0,0.56,2.77,34.0,0,86703,243
4000,56.70,567,433,231356,0.3438,12.76,46.43,-282,0,0.57,2.89,32.8,0,87256,325
5000,58.50,585,415,232674,0.3428,12.86,46.51,-220,0,0.54,2.91,34.8,0,87773,412
6000,57.70,577,423,234044,0.3418,12.95,46.57,-243,0,0.53,2.92,32.3,0,88312,492
7000,60.10,601,399,235348,0.3407,13.05,46.64,-185,0,0.54,2.92,33.8,0,88827,577
8000,55.60,556,444,236681,0.3397,13.14,46.70,-304,0,0.60,2.87,32.7,0,89351,661
9000,57.80,578,422,237833,0.3385,13.24,46.80,-250,0,0.54,2.85,33.3,0,89803,743
10000,59.60,596,404,239108,0.3374,13.34,46.87,-200,0,0.53,2.88,35.2,0,90302,830
