Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,65.30,653,347,341620,0.1746,23.27,52.27,-37,0,0.45,2.97,32.9,0,130599,66
2000,65.10,651,349,342282,0.1732,23.34,52.29,-28,0,0.48,3.00,33.5,0,130858,134
3000,66.30,663,337,342885,0.1719,23.42,52.31,8,0,0.42,3.07,33.7,1,131096,202
4000,62.90,629,371,343471,0.1705,23.49,52.34,-89,0,0.45,2.94,33.5,0,131327,270
5000,61.90,619,381,344069,0.1691,23.56,52.37,-106,0,0.48,2.99,34.3,0,131561,340
6000,62.90,629,371,344671,0.1677,23.65,52.39,-95,0,0.45,2.92,32.9,0,131797,408
7000,65.40,654,346,345262,0.1663,23.72,52.42,-20,0,0.45,3.02,33.3,0,132029,476
8000,64.10,641,359,345876,0.1650,23.79,52.44,-67,0,0.44,2.94,33.6,0,132271,545
9000,64.20,642,358,346469,0.1636,23.87,52.47,-57,0,0.45,2.96,33.4,0,132503,614
10000,65.70,657,343,347006,0.1622,23.95,52.49,-8,0,0.44,3.01,35.1,1,132715,684
