Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,64.20,642,358,373929,0.0918,27.61,53.76,-53,0,0.44,3.02,34.4,0,143308,69
2000,64.50,645,355,374424,0.0904,27.68,53.78,-55,0,0.44,3.00,33.7,0,143502,137
3000,66.10,661,339,374897,0.0891,27.75,53.81,7,0,0.44,3.06,33.6,0,143686,204
4000,66.50,665,335,375368,0.0877,27.82,53.83,17,0,0.44,3.05,35.0,0,143871,275
5000,65.80,658,342,375821,0.0863,27.89,53.85,-9,0,0.44,2.97,34.0,0,144049,344
6000,64.50,645,355,376248,0.0849,27.96,53.87,-55,0,0.44,2.98,33.8,0,144218,411
7000,67.60,676,324,376701,0.0835,28.03,53.89,45,0,0.44,3.07,33.5,0,144397,480
8000,64.30,643,357,377161,0.0822,28.10,53.91,-53,0,0.44,3.00,33.5,0,144577,548
9000,65.00,650,350,377635,0.0808,28.17,53.93,-18,0,0.44,3.02,35.1,0,144763,617
10000,66.40,664,336,378044,0.0794,28.25,53.95,6,0,0.44,3.05,35.5,1,144924,688
