Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,59.60,596,404,307761,0.2436,19.44,50.58,-196,0,0.44,2.89,32.8,0,117285,65
2000,63.40,634,366,308537,0.2422,19.52,50.62,-82,0,0.46,2.98,32.8,0,117591,130
3000,62.80,628,372,309297,0.2409,19.60,50.65,-98,0,0.44,2.94,33.0,0,117889,196
4000,63.10,631,369,310072,0.2395,19.67,50.69,-93,0,0.44,3.05,33.4,0,118194,262
5000,62.70,627,373,310819,0.2381,19.75,50.72,-94,0,0.47,3.00,33.4,0,118488,329
6000,64.20,642,358,311558,0.2367,19.83,50.76,-73,0,0.44,2.98,33.7,0,118778,397
7000,63.80,638,362,312337,0.2353,19.91,50.80,-97,0,0.44,2.88,34.6,0,119084,465
8000,62.30,623,377,313029,0.2340,19.99,50.83,-124,0,0.49,2.96,33.1,0,119357,532
9000,61.60,616,384,313740,0.2326,20.07,50.87,-134,0,0.44,2.87,33.6,0,119637,600
10000,62.20,622,378,314428,0.2312,20.15,50.91,-121,0,0.44,2.98,33.5,0,119909,667
