Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,60.90,609,391,291554,0.2712,17.84,49.74,-167,0,0.44,2.90,34.4,0,110916,67
2000,63.40,634,366,292448,0.2698,17.92,49.79,-86,0,0.46,2.95,33.7,0,111267,134
3000,61.80,618,382,293263,0.2685,18.00,49.84,-139,0,0.44,2.95,34.6,1,111588,202
4000,61.10,611,389,294073,0.2671,18.09,49.89,-163,0,0.46,2.91,33.9,0,111903,270
5000,62.20,622,378,295064,0.2657,18.16,49.92,-133,0,0.44,2.89,34.1,0,112292,339
6000,61.10,611,389,295865,0.2643,18.25,49.98,-172,0,0.45,2.91,33.4,0,112606,406
7000,61.10,611,389,296641,0.2629,18.33,50.03,-154,0,0.48,2.92,33.9,0,112916,473
8000,61.30,613,387,297485,0.2616,18.41,50.07,-146,0,0.44,2.95,33.9,0,113247,542
9000,63.60,636,364,298295,0.2602,18.49,50.12,-78,0,0.44,3.00,33.3,0,113564,609
10000,60.90,609,391,299053,0.2588,18.58,50.18,-164,0,0.45,2.88,33.0,0,113862,675
