Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,67.60,676,324,411395,0.0500,33.77,55.38,33,0,0.45,3.00,34.7,0,158044,69
2000,66.50,665,335,411784,0.0500,33.83,55.39,12,0,0.45,3.07,32.8,0,158197,135
3000,66.40,664,336,412122,0.0500,33.90,55.41,5,0,0.45,3.02,34.3,1,158332,203
4000,68.10,681,319,412461,0.0500,33.97,55.43,64,0,0.47,2.99,33.5,0,158465,272
5000,67.20,672,328,412887,0.0500,34.03,55.43,32,0,0.44,3.04,36.3,1,158630,344
6000,68.10,681,319,413290,0.0500,34.09,55.44,55,0,0.45,3.10,33.5,0,158788,412
7000,64.90,649,351,413663,0.0500,34.16,55.46,-27,0,0.44,3.10,33.1,1,158936,480
8000,69.00,690,310,414010,0.0500,34.23,55.48,68,0,0.44,3.05,35.3,1,159076,552
9000,66.00,660,340,414347,0.0500,34.30,55.50,-3,0,0.44,2.94,35.1,1,159208,623
10000,64.70,647,353,414704,0.0500,34.36,55.52,-35,0,0.44,3.02,33.9,0,159347,692
