Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,65.10,651,349,315202,0.2298,20.23,50.93,-49,0,0.44,3.01,34.5,1,120212,67
2000,62.90,629,371,315987,0.2284,20.30,50.97,-88,0,0.45,3.03,32.9,0,120519,132
3000,64.20,642,358,316748,0.2271,20.38,51.00,-68,0,0.44,2.94,34.2,0,120816,199
4000,62.00,620,380,317566,0.2257,20.44,51.02,-127,0,0.47,2.92,32.8,0,121138,266
5000,63.10,631,369,318234,0.2243,20.53,51.08,-92,0,0.44,2.99,34.4,0,121403,334
6000,63.50,635,365,318881,0.2229,20.62,51.11,-80,0,0.48,3.00,32.2,0,121658,400
7000,67.00,670,330,319523,0.2215,20.70,51.16,13,0,0.44,3.04,33.9,0,121911,469
8000,63.60,636,364,320256,0.2202,20.78,51.19,-74,0,0.44,3.01,34.5,0,122199,537
9000,60.80,608,392,321004,0.2188,20.85,51.23,-154,0,0.45,2.99,32.4,0,122492,603
10000,63.30,633,367,321716,0.2174,20.92,51.26,-68,0,0.44,3.06,32.7,0,122771,669
