Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,41.80,418,582,16690,0.3993,2.40,21.02,-755,0,0.64,2.52,33.6,0,5809,90
2000,40.40,404,596,28243,0.3986,2.87,24.80,-811,0,0.66,2.53,34.3,0,9839,182
3000,43.80,438,562,37824,0.3979,3.23,27.23,-701,0,0.61,2.50,34.8,0,13184,273
4000,41.90,419,581,46141,0.3972,3.54,28.77,-742,0,0.68,2.54,34.3,0,16089,372
5000,47.40,474,526,53562,0.3965,3.82,30.21,-571,0,0.67,2.59,34.8,0,18673,467
6000,45.00,450,550,60560,0.3959,4.07,31.17,-653,0,0.64,2.46,35.2,0,21104,563
7000,45.30,453,547,66743,0.3952,4.31,32.08,-651,0,0.64,2.58,34.4,0,23255,661
8000,48.50,485,515,72492,0.3945,4.53,32.94,-532,0,0.66,2.66,34.6,0,25255,761
9000,47.50,475,525,77863,0.3938,4.75,33.70,-560,0,0.66,2.60,34.5,0,27122,862
10000,46.70,467,533,82853,0.3931,4.94,34.47,-582,0,0.64,2.63,33.5,0,28858,956
