Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,59.10,591,409,299887,0.2574,18.66,50.21,-210,0,0.45,2.91,33.7,0,114193,66
2000,61.30,613,387,300754,0.2560,18.73,50.25,-150,0,0.45,2.94,34.3,0,114533,133
3000,61.50,615,385,301622,0.2547,18.81,50.28,-138,0,0.45,2.95,32.6,0,114874,199
4000,58.60,586,414,302362,0.2533,18.89,50.31,-199,0,0.44,2.98,34.6,1,115166,267
5000,59.30,593,407,303150,0.2519,18.97,50.35,-203,0,0.44,2.96,33.5,0,115475,334
6000,64.90,649,351,303879,0.2505,19.05,50.39,-45,0,0.45,3.06,32.4,0,115761,399
7000,62.70,627,373,304673,0.2491,19.13,50.42,-101,0,0.45,2.99,33.5,0,116073,466
8000,60.40,604,396,305503,0.2478,19.21,50.45,-179,0,0.45,2.86,33.7,0,116399,534
9000,62.70,627,373,306257,0.2464,19.28,50.50,-101,0,0.45,2.98,32.2,0,116696,599
10000,60.70,607,393,306996,0.2450,19.37,50.54,-177,0,0.44,2.89,34.1,0,116986,670
