Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,64.00,640,360,347559,0.1608,24.02,52.51,-63,0,0.44,2.97,33.3,0,132934,66
2000,65.50,655,345,348051,0.1594,24.10,52.54,-14,0,0.46,3.06,32.3,0,133128,132
3000,63.30,633,367,348707,0.1581,24.17,52.57,-88,0,0.45,2.95,35.4,0,133383,203
4000,66.50,665,335,349290,0.1567,24.24,52.60,4,0,0.45,3.01,32.3,0,133611,269
5000,65.50,655,345,349898,0.1553,24.32,52.62,-27,0,0.44,2.97,35.1,0,133853,339
6000,67.40,674,326,350442,0.1539,24.39,52.65,29,0,0.48,3.05,33.6,0,134068,408
7000,66.10,661,339,350919,0.1525,24.48,52.68,-2,0,0.42,3.06,33.5,0,134256,480
8000,63.20,632,368,351547,0.1512,24.55,52.70,-82,0,0.44,2.99,33.2,0,134503,547
9000,65.10,651,349,352142,0.1498,24.62,52.73,-40,0,0.45,2.94,34.1,1,134737,616
10000,66.10,661,339,352704,0.1484,24.69,52.75,-19,0,0.45,2.97,33.7,0,134956,685
