Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,65.50,655,345,378510,0.0780,28.32,53.97,-25,0,0.45,3.02,32.9,0,145109,65
2000,67.40,674,326,378948,0.0766,28.39,53.98,45,0,0.44,3.11,34.0,0,145280,132
3000,65.80,658,342,379451,0.0753,28.45,53.99,1,0,0.45,3.01,34.1,0,145476,200
4000,63.50,635,365,379942,0.0739,28.52,54.01,-75,0,0.46,3.04,35.5,1,145670,271
5000,63.20,632,368,380414,0.0725,28.59,54.03,-96,0,0.47,2.87,34.6,0,145855,340
6000,63.80,638,362,380896,0.0711,28.66,54.03,-77,0,0.43,2.92,33.5,0,146047,407
7000,63.50,635,365,381357,0.0697,28.73,54.05,-74,0,0.45,3.00,34.3,0,146229,478
8000,62.70,627,373,381781,0.0684,28.80,54.08,-94,0,0.44,2.96,33.7,0,146396,545
9000,65.80,658,342,382256,0.0670,28.87,54.09,-5,0,0.44,3.13,33.2,0,146580,612
10000,67.30,673,327,382703,0.0656,28.94,54.11,30,0,0.43,3.06,34.0,0,146756,680
