Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,61.20,612,388,263451,0.3123,15.26,48.19,-150,0,0.45,2.94,33.6,0,99870,67
2000,61.60,616,384,264428,0.3110,15.35,48.27,-153,0,0.46,2.85,33.6,0,100254,133
3000,61.60,616,384,265504,0.3097,15.43,48.33,-151,0,0.45,2.85,33.4,0,100676,200
4000,65.30,653,347,266471,0.3083,15.52,48.37,-26,0,0.47,2.97,32.9,0,101056,265
5000,61.00,610,390,267372,0.3069,15.62,48.44,-161,0,0.44,2.84,34.0,0,101410,333
6000,60.70,607,393,268411,0.3056,15.70,48.51,-181,0,0.45,2.84,33.1,0,101818,400
7000,59.30,593,407,269459,0.3043,15.78,48.56,-185,0,0.44,2.96,33.3,0,102229,466
8000,58.10,581,419,270439,0.3029,15.87,48.61,-233,0,0.45,2.88,32.4,0,102614,532
9000,62.90,629,371,271407,0.3015,15.95,48.66,-92,0,0.45,2.99,32.3,0,102996,598
10000,58.10,581,419,272404,0.3001,16.03,48.72,-229,0,0.45,2.88,33.2,0,103387,665
