Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
200,70.50,141,59,0,0.0000,0.00,0.00,0,0,0.45,1.92,26.3,0,0,13
400,64.50,129,71,0,0.0000,0.00,0.00,0,0,0.48,1.57,26.3,0,0,25
