Batalhas,WinRate_Bloco,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles
500,55.8,0.030,53750,0,15.67,42.3,392372
1000,53.2,0.030,86113,0,15.69,42.3,392835
1500,48.2,0.030,25114,0,15.73,42.4,393228
2000,50.4,0.030,-10179,0,15.76,42.4,393625
2500,52.4,0.030,-5319,0,15.79,42.4,394097
3000,48.2,0.030,-67029,0,15.81,42.4,394447
3500,44.2,0.030,-190813,0,15.84,42.5,394866
4000,49.2,0.030,-243007,0,15.87,42.5,395262
4500,51.0,0.030,-254837,0,15.90,42.5,395691
5000,49.0,0.030,-313546,0,15.93,42.5,396079
5500,57.0,0.030,-228753,0,15.96,42.6,396468
6000,52.4,0.030,-236225,0,15.98,42.6,396898
6500,53.6,0.030,-220732,0,16.01,42.6,397360
7000,51.0,0.030,-238849,0,16.04,42.6,397680
7500,48.0,0.030,-316867,0,16.07,42.6,398064
8000,49.2,0.030,-360352,0,16.09,42.7,398458
8500,52.2,0.030,-351319,0,16.12,42.7,398901
9000,52.8,0.030,-338416,0,16.15,42.7,399280
9500,49.6,0.030,-382987,0,16.17,42.7,399670
10000,52.6,0.030,-365232,0,16.21,42.8,400029
