Batalhas,WinRate_Bloco,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles
500,50.8,0.030,-14338,0,17.88,43.9,422259
1000,50.8,0.030,-32614,0,17.90,43.9,422603
1500,51.6,0.030,-44495,0,17.93,43.9,422943
2000,49.4,0.030,-96747,0,17.96,43.9,423251
2500,49.4,0.030,-152589,0,17.99,44.0,423541
3000,47.6,0.030,-236845,0,18.01,44.0,423830
3500,48.2,0.030,-296485,0,18.03,44.0,424211
4000,48.0,0.030,-376884,0,18.06,44.0,424556
4500,51.0,0.030,-397674,0,18.09,44.0,424850
5000,45.0,0.030,-515617,0,18.12,44.0,425199
5500,50.6,0.030,-549921,0,18.15,44.1,425530
6000,53.2,0.030,-517874,0,18.17,44.1,425825
6500,47.6,0.030,-605796,0,18.20,44.1,426153
7000,50.2,0.030,-630875,0,18.23,44.1,426495
7500,50.2,0.030,-658328,0,18.25,44.1,426895
8000,50.2,0.030,-689797,0,18.27,44.1,427180
8500,49.0,0.030,-755623,0,18.29,44.1,427553
9000,52.2,0.030,-752563,0,18.32,44.2,427878
9500,50.4,0.030,-779126,0,18.34,44.2,428231
10000,47.6,0.030,-860664,0,18.37,44.2,428538
