Batalhas,WinRate_Bloco,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles
500,50.6,0.345,85200,0,12.36,38.2,182625
1000,51.2,0.343,183400,0,12.35,38.2,184075
1500,51.6,0.341,317700,0,12.33,38.2,185634
2000,50.4,0.339,394900,0,12.32,38.2,187205
2500,50.4,0.337,438300,0,12.30,38.2,188855
3000,49.6,0.335,456700,0,12.29,38.2,190365
3500,47.8,0.333,379800,0,12.29,38.3,191708
4000,51.8,0.331,532900,0,12.27,38.2,193292
4500,50.8,0.329,628000,0,12.26,38.3,194797
5000,49.2,0.327,629100,0,12.25,38.2,196257
5500,50.0,0.325,675800,0,12.24,38.3,197657
6000,50.2,0.322,717400,0,12.26,38.3,198928
6500,51.0,0.320,817800,0,12.25,38.3,200437
7000,45.4,0.318,628100,0,12.23,38.3,201991
7500,50.0,0.316,657500,0,12.23,38.3,203331
8000,52.4,0.314,837900,0,12.23,38.3,204595
8500,50.2,0.312,905800,0,12.22,38.3,206041
9000,48.0,0.309,859400,0,12.22,38.3,207406
9500,52.4,0.307,1047000,0,12.21,38.3,208860
10000,52.6,0.305,1245700,0,12.22,38.4,210088
