Batalhas,WinRate_Bloco,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles
500,56.0,0.252,349100,0,12.38,38.8,235401
1000,50.8,0.250,422600,0,12.39,38.8,236492
1500,44.8,0.247,196500,0,12.39,38.8,237799
2000,51.6,0.244,340200,0,12.41,38.8,238866
2500,51.6,0.242,466400,0,12.42,38.9,240031
3000,49.2,0.239,455800,0,12.43,38.9,240993
3500,47.0,0.236,351100,0,12.45,38.9,242005
4000,47.0,0.233,263400,0,12.46,38.9,243193
4500,47.0,0.230,158300,0,12.47,39.0,244219
5000,50.4,0.228,234700,0,12.49,39.0,245340
5500,48.2,0.224,211200,0,12.50,39.0,246261
6000,52.4,0.222,400000,0,12.52,39.1,247358
6500,49.8,0.219,450000,0,12.54,39.1,248310
7000,50.2,0.216,505800,0,12.55,39.1,249374
7500,50.8,0.213,597700,0,12.56,39.1,250413
8000,49.8,0.210,626400,0,12.57,39.1,251515
8500,48.6,0.207,645900,0,12.58,39.2,252569
9000,49.0,0.204,638700,0,12.60,39.2,253600
9500,47.8,0.201,558700,0,12.62,39.2,254550
10000,51.0,0.198,666300,0,12.64,39.3,255438
