Batalhas,WinRate_Bloco,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles
500,51.0,0.030,95200,0,15.48,42.8,343613
1000,53.6,0.030,375700,0,15.51,42.9,344035
1500,52.6,0.030,566800,0,15.54,42.9,344458
2000,50.8,0.030,665000,0,15.57,42.9,344891
2500,50.8,0.030,784100,0,15.60,42.9,345297
3000,48.8,0.030,766400,0,15.63,43.0,345731
3500,52.4,0.030,939200,0,15.66,43.0,346122
4000,51.0,0.030,1067000,0,15.68,43.0,346582
4500,50.2,0.030,1130700,0,15.72,43.0,346964
5000,53.0,0.030,1331600,0,15.74,43.1,347431
5500,53.0,0.030,1545400,0,15.77,43.1,347837
6000,48.6,0.030,1524200,0,15.80,43.1,348292
6500,49.4,0.030,1580000,0,15.83,43.1,348713
7000,47.4,0.030,1522300,0,15.85,43.1,349126
7500,55.2,0.030,1864200,0,15.88,43.2,349567
8000,56.4,0.030,2288700,0,15.91,43.2,350022
8500,52.8,0.030,2482300,0,15.93,43.2,350415
9000,50.2,0.030,2544100,0,15.96,43.2,350916
9500,48.2,0.030,2509900,0,15.99,43.2,351341
10000,52.0,0.030,2687000,0,16.03,43.2,351797
