Batalhas,WinRate_Bloco,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles
500,53.2,0.257,216300,0,12.05,38.6,243458
1000,47.6,0.254,144200,0,12.07,38.6,244520
1500,44.8,0.252,-86900,0,12.08,38.6,245684
2000,46.6,0.249,-195400,0,12.09,38.7,246770
2500,50.4,0.246,-155400,0,12.10,38.7,247885
3000,49.0,0.243,-157800,0,12.11,38.7,248945
3500,49.4,0.240,-82700,0,12.13,38.8,250007
4000,45.0,0.238,-234200,0,12.14,38.8,251189
4500,49.0,0.235,-235800,0,12.15,38.8,252356
5000,48.6,0.232,-242400,0,12.16,38.8,253408
5500,49.6,0.229,-221500,0,12.18,38.8,254414
6000,50.6,0.226,-141500,0,12.20,38.9,255366
6500,51.0,0.223,-16800,0,12.22,38.9,256420
7000,51.6,0.220,125900,0,12.23,38.9,257337
7500,49.8,0.217,191300,0,12.24,39.0,258423
8000,49.4,0.215,190300,0,12.25,39.0,259451
8500,49.2,0.212,234400,0,12.28,39.0,260465
9000,47.6,0.208,178500,0,12.29,39.0,261380
9500,47.6,0.205,124000,0,12.31,39.1,262383
10000,46.6,0.203,-600,0,12.32,39.1,263448
