Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,76.80,768,232,281569,0.0500,15.30,45.89,347,0,0.36,3.43,35.0,0,106376,81
2000,76.90,769,231,282359,0.0500,15.39,45.94,373,0,0.35,3.52,34.5,1,106686,159
3000,75.00,750,250,283280,0.0500,15.48,45.99,305,0,0.42,3.43,35.6,0,107049,243
4000,76.00,760,240,284196,0.0500,15.58,46.04,344,0,0.34,3.48,36.9,3,107409,327
5000,77.50,775,225,284979,0.0500,15.67,46.08,386,0,0.35,3.49,35.2,0,107716,411
6000,73.50,735,265,285867,0.0500,15.76,46.12,283,1,0.35,3.47,35.0,1,108066,492
7000,73.10,731,269,286721,0.0500,15.85,46.16,255,0,0.41,3.42,34.2,0,108401,586
8000,75.80,758,242,287519,0.0500,15.94,46.20,335,0,0.48,3.46,33.5,0,108715,703
9000,76.10,761,239,288364,0.0500,16.04,46.24,342,0,1.14,3.49,37.8,1,109047,841
10000,76.30,763,237,289178,0.0500,16.13,46.28,351,0,0.48,3.48,34.1,0,109367,942
