Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,70.20,702,298,193118,0.2770,8.21,40.14,145,0,0.44,3.20,33.8,0,71617,102
2000,69.90,699,301,195192,0.2740,8.32,40.31,139,0,0.42,3.21,33.8,0,72432,198
3000,69.70,697,303,197344,0.2710,8.43,40.45,121,0,0.43,3.20,33.6,0,73277,298
4000,68.50,685,315,199299,0.2679,8.53,40.60,102,0,0.42,3.20,32.9,0,74045,394
5000,67.20,672,328,201227,0.2648,8.64,40.74,60,0,0.42,3.19,33.7,0,74802,495
6000,68.10,681,319,203171,0.2617,8.75,40.89,90,0,0.42,3.22,34.0,0,75565,600
7000,71.50,715,285,204998,0.2584,8.86,41.01,178,0,0.43,3.27,33.0,0,76283,705
8000,71.60,716,284,206788,0.2551,8.96,41.14,189,0,1.08,3.30,33.1,0,76986,825
9000,69.90,699,301,208673,0.2519,9.07,41.27,153,0,0.44,3.27,34.0,1,77726,963
10000,68.90,689,311,210509,0.2486,9.17,41.38,120,0,0.44,3.28,34.5,0,78447,1109
