Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,73.40,734,266,253823,0.1130,12.31,44.12,255,0,0.35,3.31,35.0,1,95465,82
2000,77.40,774,226,254842,0.1071,12.41,44.20,370,0,0.36,3.46,32.8,0,95865,159
3000,77.00,770,230,255883,0.1013,12.50,44.28,374,0,0.36,3.48,33.3,0,96274,238
4000,75.30,753,247,256793,0.0953,12.61,44.35,329,0,0.35,3.49,33.6,0,96632,317
5000,75.70,757,243,257934,0.0901,12.70,44.43,319,0,0.36,3.44,34.9,0,97080,401
6000,75.90,759,241,258783,0.0841,12.81,44.50,345,0,0.36,3.53,34.9,1,97413,481
7000,75.80,758,242,259848,0.0784,12.91,44.55,315,0,0.36,3.41,34.9,0,97832,561
8000,78.30,783,217,260887,0.0727,13.01,44.61,400,0,0.36,3.49,34.5,0,98240,649
9000,75.10,751,249,261907,0.0668,13.11,44.67,318,0,0.36,3.46,35.4,0,98641,735
10000,78.10,781,219,262816,0.0608,13.21,44.74,400,0,0.36,3.53,34.3,0,98998,810
