Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,73.10,731,269,212159,0.2450,9.27,41.49,224,0,0.54,3.25,32.3,0,79096,110
2000,70.60,706,294,213937,0.2416,9.38,41.58,165,0,0.54,3.24,34.7,0,79794,218
3000,74.20,742,258,215558,0.2379,9.48,41.69,273,0,0.44,3.35,32.5,0,80431,312
4000,72.90,729,271,217168,0.2342,9.60,41.81,226,0,0.36,3.27,34.9,1,81063,391
5000,72.20,722,278,218869,0.2307,9.70,41.87,196,0,0.36,3.28,33.6,0,81731,470
6000,71.90,719,281,220590,0.2272,9.80,41.96,181,0,0.36,3.22,34.7,0,82407,554
7000,73.60,736,264,222208,0.2235,9.90,42.06,253,0,0.36,3.36,33.9,0,83043,633
8000,72.90,729,271,223814,0.2197,10.01,42.13,223,0,0.36,3.26,35.7,1,83674,717
9000,72.60,726,274,225264,0.2156,10.12,42.27,218,0,0.37,3.28,34.2,0,84244,806
10000,71.20,712,288,226845,0.2118,10.22,42.36,172,0,0.36,3.28,34.7,0,84864,904
