Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,77.80,778,222,289865,0.0500,16.22,46.32,410,0,0.48,3.60,35.0,1,109637,109
2000,78.90,789,211,290568,0.0500,16.32,46.37,417,0,0.50,3.55,34.2,0,109914,218
3000,77.10,771,229,291310,0.0500,16.41,46.41,383,0,0.49,3.56,35.3,0,110205,330
4000,76.80,768,232,292115,0.0500,16.50,46.45,366,0,0.49,3.52,34.0,0,110521,436
5000,77.40,774,226,292918,0.0500,16.58,46.50,379,0,0.49,3.51,34.7,0,110837,547
6000,77.60,776,224,293627,0.0500,16.68,46.53,383,0,0.49,3.51,37.0,1,111116,660
7000,77.60,776,224,294305,0.0500,16.78,46.58,382,0,0.48,3.48,35.8,0,111382,770
8000,76.00,760,240,295052,0.0500,16.88,46.64,331,0,0.68,3.44,37.3,2,111676,895
9000,76.70,767,233,295793,0.0500,16.97,46.68,364,0,0.49,3.52,35.4,0,111967,1016
10000,76.00,760,240,296568,0.0500,17.06,46.74,327,0,0.50,3.41,34.6,0,112271,1150
