Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,76.50,765,235,310909,0.0500,18.94,47.59,361,0,0.48,3.51,35.2,1,117908,109
2000,78.00,780,220,311527,0.0500,19.03,47.62,413,0,0.49,3.61,36.0,0,118151,221
3000,76.70,767,233,312218,0.0500,19.12,47.67,354,0,0.49,3.50,36.4,0,118423,336
4000,77.20,772,228,312845,0.0500,19.21,47.71,388,0,0.49,3.57,35.0,0,118669,447
5000,76.00,760,240,313521,0.0500,19.29,47.75,366,0,0.49,3.57,35.2,2,118935,556
6000,76.00,760,240,314186,0.0500,19.38,47.79,353,0,0.67,3.57,35.8,0,119196,672
7000,74.20,742,258,314905,0.0500,19.47,47.82,305,1,0.48,3.53,36.7,2,119479,786
8000,76.60,766,234,315481,0.0500,19.55,47.86,369,0,0.49,3.56,34.8,0,119705,896
9000,78.20,782,218,316084,0.0500,19.64,47.89,414,0,0.49,3.59,33.5,0,119942,1003
10000,77.90,779,221,316693,0.0500,19.72,47.94,415,0,0.49,3.56,35.5,0,120182,1127
