Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,54.40,544,456,17452,0.3970,2.21,18.93,-433,0,0.53,2.49,32.9,0,6049,115
2000,49.70,497,503,29998,0.3940,2.57,22.33,-516,0,0.60,2.56,32.8,0,10400,246
3000,55.00,550,450,40629,0.3910,2.86,24.53,-368,0,0.67,2.55,33.4,0,14087,373
4000,57.40,574,426,49948,0.3880,3.10,26.05,-314,0,0.67,2.64,33.6,0,17322,526
5000,53.70,537,463,58606,0.3850,3.31,27.35,-411,0,0.57,2.66,33.6,0,20329,652
6000,59.00,590,410,66340,0.3820,3.53,28.63,-248,0,0.41,2.75,34.4,0,23015,757
7000,57.60,576,424,73528,0.3790,3.71,29.32,-261,0,0.40,2.78,33.1,0,25511,851
8000,61.00,610,390,80173,0.3760,3.88,30.12,-184,0,0.41,2.79,33.4,0,27818,962
9000,57.90,579,421,86368,0.3730,4.06,30.90,-254,0,0.43,2.81,34.4,1,29971,1088
10000,58.10,581,419,92133,0.3700,4.23,31.56,-240,0,0.51,2.82,33.4,0,31973,1246
