Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,76.10,761,239,272731,0.0500,14.33,45.36,341,0,0.35,3.51,34.4,1,102894,80
2000,76.50,765,235,273631,0.0500,14.43,45.42,355,0,0.35,3.53,34.3,1,103248,158
3000,75.30,753,247,274472,0.0500,14.53,45.49,324,0,0.35,3.47,34.4,0,103578,239
4000,75.70,757,243,275495,0.0500,14.62,45.54,347,0,0.34,3.56,37.6,2,103981,324
5000,75.30,753,247,276468,0.0500,14.72,45.59,313,0,0.34,3.43,35.8,2,104363,407
6000,76.60,766,234,277350,0.0500,14.81,45.63,343,0,0.35,3.44,34.7,0,104709,491
7000,74.80,748,252,278175,0.0500,14.91,45.68,308,0,0.35,3.41,36.1,0,105033,574
8000,73.20,732,268,279010,0.0500,15.02,45.73,267,0,0.34,3.41,36.5,1,105361,659
9000,76.70,767,233,279911,0.0500,15.10,45.77,381,0,0.35,3.55,33.5,0,105715,741
10000,77.00,770,230,280736,0.0500,15.20,45.82,372,0,0.35,3.54,35.2,0,106048,832
