Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,65.80,658,342,138854,0.3370,5.87,36.11,-12,0,0.44,3.02,33.6,0,50311,104
2000,68.10,681,319,142279,0.3340,6.00,36.41,69,0,0.42,3.15,33.3,0,51656,200
3000,63.40,634,366,145535,0.3310,6.12,36.71,-60,0,0.43,3.02,33.0,0,52934,297
4000,67.30,673,327,148600,0.3280,6.26,36.99,36,0,0.40,3.08,33.5,0,54137,391
5000,65.70,657,343,151702,0.3250,6.38,37.25,11,0,0.42,3.13,33.3,0,55355,491
6000,64.80,648,352,154793,0.3220,6.50,37.45,-25,0,0.42,3.04,34.3,0,56569,589
7000,67.90,679,321,157679,0.3190,6.63,37.70,49,0,0.42,3.09,33.2,0,57703,689
8000,66.20,662,338,160543,0.3160,6.75,37.94,9,0,0.43,3.03,33.7,0,58828,806
9000,65.40,654,346,163332,0.3130,6.87,38.16,-8,0,0.44,3.14,33.6,0,59923,971
10000,65.90,659,341,166242,0.3100,6.98,38.38,20,0,0.44,3.15,34.2,1,61065,1077
