Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,79.00,790,210,323609,0.0500,20.63,48.28,431,0,0.47,3.59,33.8,1,122900,101
2000,76.20,762,238,324240,0.0500,20.71,48.31,359,1,0.47,3.57,34.9,1,123149,209
3000,75.20,752,248,324908,0.0500,20.80,48.32,319,1,0.47,3.49,36.9,1,123411,323
4000,75.60,756,244,325598,0.0500,20.88,48.35,340,0,0.47,3.52,36.6,1,123682,436
5000,76.20,762,238,326144,0.0500,20.97,48.39,350,0,0.47,3.52,35.7,0,123897,548
6000,77.30,773,227,326729,0.0500,21.05,48.41,393,0,0.47,3.60,36.6,1,124127,658
7000,77.00,770,230,327324,0.0500,21.14,48.44,378,0,0.47,3.55,35.5,0,124361,768
8000,76.50,765,235,327952,0.0500,21.22,48.46,365,0,0.48,3.53,36.0,1,124608,890
9000,75.60,756,244,328512,0.0500,21.31,48.50,344,0,0.47,3.54,35.8,1,124828,1011
10000,77.10,771,229,329079,0.0500,21.39,48.53,385,0,0.48,3.58,34.5,0,125050,1113
