Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,75.10,751,249,263800,0.0548,13.31,44.78,316,0,0.35,3.45,34.9,0,99385,81
2000,78.30,783,217,264671,0.0500,13.41,44.83,412,0,0.35,3.53,33.7,0,99727,158
3000,74.90,749,251,265616,0.0500,13.51,44.88,313,0,0.35,3.49,34.8,0,100099,239
4000,76.40,764,236,266600,0.0500,13.61,44.92,362,0,0.35,3.57,34.8,0,100485,323
5000,75.90,759,241,267498,0.0500,13.71,44.98,345,0,0.35,3.50,35.0,1,100838,403
6000,74.70,747,253,268400,0.0500,13.81,45.04,297,0,0.35,3.44,34.1,0,101192,486
7000,74.10,741,259,269333,0.0500,13.91,45.11,279,0,0.35,3.42,37.7,0,101559,571
8000,77.80,778,222,270188,0.0500,14.02,45.17,392,0,0.35,3.50,35.1,0,101895,653
9000,76.70,767,233,271032,0.0500,14.12,45.23,341,0,0.35,3.38,35.6,0,102227,737
10000,74.50,745,255,271832,0.0500,14.24,45.30,301,0,0.34,3.44,38.9,1,102541,837
