Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,77.40,774,226,335037,0.0500,22.34,48.91,365,0,0.35,3.46,35.0,0,127392,82
2000,75.40,754,246,335535,0.0500,22.42,48.94,339,0,0.35,3.50,34.5,0,127588,160
3000,79.60,796,204,336027,0.0500,22.50,48.97,471,0,0.35,3.67,33.9,0,127781,240
4000,73.50,735,265,336628,0.0500,22.59,49.00,271,0,0.41,3.42,38.1,1,128017,329
5000,76.20,762,238,337233,0.0500,22.67,49.03,354,0,0.35,3.52,35.2,1,128255,408
6000,79.60,796,204,337722,0.0500,22.75,49.06,438,0,0.35,3.50,34.4,0,128447,492
7000,78.50,785,215,338233,0.0500,22.83,49.08,436,0,0.35,3.65,33.6,0,128648,571
8000,77.20,772,228,338698,0.0500,22.91,49.13,380,0,0.34,3.53,35.8,1,128831,654
9000,77.70,777,223,339281,0.0500,22.99,49.16,396,0,0.34,3.51,35.3,1,129060,737
10000,77.60,776,224,339833,0.0500,23.06,49.19,396,0,0.35,3.50,34.1,0,129277,829
