Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Cobertura_Pond,Descoberta_Turno,Churn_Politica,Delta_Q,Margem_Decisao,Estados_Maduros,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
387000,60.00,600,400,1526310,0.1286,66.25,0.057977,0.524,0.0050,121.9,86233,64,0,0.75,2.94,31.5,0,600991,654
388000,60.30,603,397,1528012,0.1278,66.29,0.054032,0.439,0.0054,121.9,86438,63,0,0.75,2.88,31.5,0,601673,748
389000,56.40,564,436,1529608,0.1270,66.34,0.052031,0.251,0.0051,121.8,86647,-26,0,0.75,2.87,30.6,0,602313,840
390000,59.40,594,406,1531290,0.1261,66.38,0.054227,0.464,0.0053,121.7,86844,42,0,0.81,2.93,30.9,0,602984,933
391000,56.40,564,436,1533002,0.1253,66.42,0.053143,0.591,0.0137,122.7,87049,-37,0,0.74,2.93,32.2,0,603667,91
392000,58.20,582,418,1534762,0.1246,66.47,0.056295,0.398,0.0054,122.6,87249,18,0,0.78,2.88,31.2,0,604369,185
393000,58.00,580,420,1536443,0.1237,66.51,0.055225,0.437,0.0049,122.7,87484,13,0,0.75,2.99,30.4,0,605040,277
394000,58.60,586,414,1538097,0.1229,66.55,0.053554,0.337,0.0049,122.6,87677,28,0,0.75,2.93,30.8,0,605702,369
395000,54.20,542,458,1539638,0.1220,66.60,0.050340,0.577,0.0050,122.5,87897,-81,0,0.74,2.88,30.6,0,606319,460
396000,54.10,541,459,1541389,0.1212,66.64,0.055873,0.457,0.0056,122.2,88099,-86,0,0.75,2.90,31.3,0,607021,554
397000,58.60,586,414,1543032,0.1204,66.68,0.053899,0.417,0.0049,122.2,88293,31,0,0.75,2.96,30.4,0,607678,648
398000,58.00,580,420,1544690,0.1195,66.72,0.053126,0.272,0.0050,122.2,88509,6,0,0.75,2.90,31.2,0,608341,740
399000,57.60,576,424,1546297,0.1187,66.76,0.051764,0.324,0.0048,122.1,88714,-5,0,0.76,2.81,31.0,0,608984,835
400000,55.50,555,445,1548173,0.1179,66.80,0.060450,0.457,0.0049,121.9,88909,-55,0,0.75,2.84,31.0,0,609732,930
401000,58.50,585,415,1549888,0.1171,66.84,0.054410,1.216,0.0129,122.6,89115,30,0,0.77,2.91,31.5,0,610417,91
402000,61.70,617,383,1551525,0.1163,66.89,0.053437,0.524,0.0051,122.7,89340,112,0,0.76,3.02,30.6,0,611070,183
403000,57.20,572,428,1553131,0.1154,66.93,0.051112,0.374,0.0049,122.7,89549,-3,0,0.79,2.92,31.4,0,611714,277
404000,55.50,555,445,1554663,0.1145,66.97,0.049949,0.270,0.0050,122.5,89727,-47,0,0.77,2.91,30.6,0,612328,370
405000,58.10,581,419,1556143,0.1136,67.01,0.047440,0.325,0.0052,122.3,89921,19,0,0.77,2.91,31.2,0,612919,466
406000,61.00,610,390,1557793,0.1128,67.05,0.053790,0.205,0.0047,122.3,90106,92,0,0.78,2.86,30.6,0,613578,561
407000,59.70,597,403,1559522,0.1120,67.09,0.056219,0.298,0.0046,122.3,90325,57,0,0.78,2.98,30.7,0,614271,654
408000,56.60,566,434,1561218,0.1112,67.13,0.054394,0.315,0.0048,122.2,90525,-25,0,0.82,2.88,31.1,0,614950,752
409000,58.30,583,417,1562872,0.1103,67.17,0.051822,0.323,0.0045,122.1,90720,23,0,0.76,2.95,31.9,0,615613,847
410000,58.50,585,415,1564507,0.1095,67.20,0.052990,0.324,0.0050,121.9,90898,36,0,0.78,2.95,30.8,0,616263,943
411000,58.90,589,411,1566060,0.1086,67.24,0.050763,0.919,0.0128,122.7,91095,39,0,0.75,2.93,30.5,0,616884,89
412000,57.90,579,421,1567644,0.1077,67.28,0.050398,0.490,0.0047,122.7,91292,13,0,0.74,2.85,31.4,0,617519,181
413000,56.00,560,440,1569433,0.1069,67.32,0.056646,0.459,0.0051,122.4,91504,-48,0,0.77,2.84,31.5,0,618233,276
414000,58.90,589,411,1570850,0.1060,67.37,0.045778,0.336,0.0046,122.3,91707,43,0,0.75,2.93,30.9,0,618800,368
415000,62.20,622,378,1572288,0.1050,67.40,0.046981,0.446,0.0044,122.3,91886,129,0,0.75,2.98,30.6,0,619376,460
416000,60.40,604,396,1573744,0.1041,67.45,0.048147,0.636,0.0043,122.4,92094,80,0,0.75,2.93,30.2,0,619960,551
417000,57.80,578,422,1575324,0.1032,67.48,0.051285,0.429,0.0044,122.3,92276,14,0,0.80,2.92,30.8,0,620590,647
418000,58.60,586,414,1576899,0.1023,67.52,0.049839,0.629,0.0050,122.2,92472,26,0,0.75,2.94,31.6,1,621220,740
419000,60.10,601,399,1578421,0.1014,67.56,0.048774,0.455,0.0044,122.1,92656,79,0,0.75,2.97,31.2,1,621829,834
420000,56.90,569,431,1580025,0.1006,67.59,0.051174,0.568,0.0044,122.0,92820,-14,0,0.75,2.83,31.3,0,622470,930
421000,58.30,583,417,1581552,0.0996,67.63,0.049522,0.976,0.0129,122.9,93042,22,0,0.75,2.90,30.8,0,623081,90
422000,56.90,569,431,1582967,0.0987,67.67,0.046231,0.183,0.0045,122.9,93251,-8,0,0.76,2.89,30.6,0,623646,184
423000,56.20,562,438,1584635,0.0978,67.71,0.054732,0.448,0.0043,122.7,93461,-30,0,0.76,2.88,30.4,0,624312,276
424000,60.10,601,399,1586125,0.0969,67.75,0.048575,0.363,0.0042,122.6,93654,68,0,0.74,2.88,30.6,0,624909,369
425000,57.60,576,424,1587709,0.0960,67.79,0.050398,0.425,0.0042,122.5,93860,0,0,0.75,2.93,31.4,0,625545,464
426000,57.40,574,426,1589294,0.0952,67.83,0.049225,0.479,0.0048,122.4,94052,6,0,0.74,2.98,32.2,0,626179,559
427000,56.80,568,432,1590837,0.0943,67.87,0.049474,0.535,0.0044,122.3,94284,-14,0,0.74,2.91,31.1,0,626795,652
428000,60.20,602,398,1592435,0.0934,67.91,0.050716,0.513,0.0042,122.2,94483,66,0,0.75,2.94,31.5,0,627433,749
429000,58.50,585,415,1594031,0.0926,67.94,0.051252,0.333,0.0040,122.2,94678,17,0,0.75,2.78,31.1,0,628069,843
430000,57.40,574,426,1595568,0.0917,67.98,0.049597,0.597,0.0045,122.2,94907,-5,0,0.75,2.89,30.9,0,628684,936
431000,62.00,620,380,1597132,0.0908,68.02,0.049534,0.861,0.0138,123.4,95121,111,0,0.74,2.95,31.5,0,629313,91
432000,63.50,635,365,1598659,0.0899,68.06,0.048595,0.459,0.0048,123.3,95315,155,0,0.75,2.98,31.4,0,629925,186
433000,57.40,574,426,1600401,0.0891,68.10,0.055781,0.229,0.0041,123.0,95530,-2,0,0.76,2.87,31.2,0,630622,280
434000,59.40,594,406,1602012,0.0882,68.13,0.049988,0.581,0.0043,122.9,95700,53,0,0.78,2.85,32.2,0,631264,377
435000,59.80,598,402,1603703,0.0874,68.17,0.054994,0.756,0.0041,122.8,95934,57,0,0.76,2.88,30.7,0,631939,472
436000,58.00,580,420,1605410,0.0866,68.21,0.053718,0.511,0.0042,122.6,96136,12,0,0.75,2.93,31.7,0,632622,567
437000,59.30,593,407,1606959,0.0857,68.24,0.049048,0.638,0.0047,122.4,96333,45,0,0.75,2.89,31.5,0,633243,662
438000,58.70,587,413,1608497,0.0848,68.28,0.049040,0.595,0.0040,122.5,96520,35,0,0.74,2.93,31.3,0,633858,757
439000,60.00,600,400,1610034,0.0839,68.31,0.050165,0.360,0.0043,122.4,96712,66,0,0.75,2.89,30.6,0,634471,851
440000,58.90,589,411,1611480,0.0830,68.34,0.045762,0.164,0.0046,122.2,96891,36,0,0.75,2.93,31.6,0,635051,946
441000,60.80,608,392,1613032,0.0821,68.38,0.049243,0.917,0.0132,123.2,97072,86,0,0.75,2.90,31.5,0,635674,91
442000,61.10,611,389,1614517,0.0811,68.41,0.049699,0.298,0.0040,123.1,97245,99,0,0.76,2.96,29.8,0,636264,182
443000,60.90,609,391,1616023,0.0802,68.45,0.049322,0.315,0.0039,123.0,97454,91,0,0.75,2.93,30.5,0,636866,275
444000,61.50,615,385,1617566,0.0793,68.49,0.050114,0.362,0.0039,122.9,97674,100,0,0.76,2.93,30.8,0,637485,369
445000,59.60,596,404,1619191,0.0785,68.53,0.050538,0.218,0.0041,122.8,97872,51,0,0.75,2.85,32.1,0,638136,464
446000,56.70,567,433,1620607,0.0775,68.57,0.043817,0.237,0.0040,122.7,98084,-6,0,0.74,2.86,32.3,1,638702,563
447000,61.80,618,382,1622116,0.0766,68.60,0.049695,0.502,0.0038,122.7,98284,119,0,0.76,3.00,30.3,0,639305,655
448000,62.30,623,377,1623421,0.0755,68.64,0.042075,0.375,0.0039,122.6,98481,131,0,0.81,2.95,31.0,0,639829,748
449000,60.30,603,397,1624866,0.0746,68.68,0.047050,0.500,0.0039,122.5,98708,79,0,0.76,2.95,30.7,0,640406,844
450000,61.70,617,383,1626448,0.0737,68.72,0.049756,0.697,0.0037,122.5,98921,112,0,0.74,2.84,31.8,0,641037,941
451000,63.20,632,368,1627870,0.0727,68.76,0.045669,1.025,0.0131,123.5,99110,143,0,0.76,2.92,31.1,0,641608,90
452000,64.20,642,358,1629317,0.0718,68.79,0.046438,0.410,0.0039,123.6,99301,175,0,0.75,2.95,31.1,0,642187,184
453000,65.10,651,349,1630761,0.0708,68.83,0.045079,0.246,0.0039,123.6,99471,199,0,0.75,2.95,30.8,0,642764,278
454000,60.20,602,398,1632240,0.0699,68.86,0.046677,0.269,0.0039,123.4,99664,70,0,0.76,2.89,31.7,0,643356,373
455000,63.00,630,370,1633673,0.0689,68.90,0.046071,0.237,0.0037,123.4,99854,149,0,0.77,2.94,31.1,0,643929,467
456000,61.90,619,381,1635246,0.0681,68.93,0.049708,0.361,0.0039,123.2,100050,118,0,0.77,2.96,31.6,0,644557,565
457000,60.90,609,391,1636671,0.0671,68.96,0.046346,0.396,0.0037,123.2,100223,86,0,0.77,2.83,30.7,0,645128,659
458000,61.80,618,382,1638097,0.0661,69.00,0.046077,0.288,0.0036,123.1,100405,120,0,0.77,2.95,30.9,0,645699,752
459000,62.30,623,377,1639450,0.0651,69.03,0.043940,0.580,0.0036,123.1,100596,127,0,0.82,2.91,30.8,0,646241,846
460000,58.70,587,413,1640968,0.0642,69.07,0.048116,0.270,0.0037,123.0,100808,30,0,0.76,2.79,31.5,0,646848,943
461000,58.00,580,420,1642489,0.0633,69.10,0.046397,1.019,0.0120,123.9,101015,11,1,0.73,2.88,32.7,1,647457,96
462000,58.50,585,415,1644055,0.0624,69.14,0.050914,0.271,0.0042,123.7,101201,25,0,0.75,2.89,30.7,0,648083,189
463000,56.40,564,436,1645550,0.0615,69.17,0.046367,0.288,0.0037,123.6,101415,-27,0,0.78,2.95,32.2,0,648681,286
464000,58.50,585,415,1647118,0.0606,69.21,0.049058,0.319,0.0036,123.5,101634,20,0,0.75,2.88,31.9,0,649305,381
465000,59.30,593,407,1648617,0.0597,69.24,0.046832,0.497,0.0035,123.4,101813,57,0,0.78,2.93,31.9,0,649905,478
466000,59.30,593,407,1650025,0.0587,69.28,0.045037,0.620,0.0039,123.4,101996,50,0,0.75,3.01,31.2,0,650470,572
467000,58.80,588,412,1651515,0.0578,69.31,0.047135,0.266,0.0036,123.2,102188,34,0,0.75,2.94,31.6,0,651066,668
468000,62.00,620,380,1652938,0.0568,69.34,0.046158,0.134,0.0037,123.3,102357,123,0,0.81,3.05,30.8,0,651636,762
469000,59.40,594,406,1654286,0.0558,69.38,0.041634,0.356,0.0034,123.1,102588,42,0,0.74,2.90,32.3,1,652176,859
470000,58.70,587,413,1655737,0.0548,69.41,0.045344,0.164,0.0036,123.0,102777,29,0,0.74,2.88,31.9,1,652756,956
471000,60.00,600,400,1657030,0.0538,69.45,0.042039,1.048,0.0130,124.1,102954,69,0,0.75,2.91,30.7,0,653274,89
472000,61.10,611,389,1658361,0.0527,69.49,0.042694,0.232,0.0037,123.9,103150,94,0,0.74,2.86,31.1,0,653806,183
473000,60.10,601,399,1659766,0.0517,69.52,0.045154,0.369,0.0036,123.8,103330,75,0,0.75,2.89,31.0,0,654367,278
474000,59.70,597,403,1661261,0.0508,69.55,0.048014,0.372,0.0033,123.7,103515,55,0,0.74,2.88,31.1,0,654964,372
475000,60.80,608,392,1662674,0.0500,69.58,0.044507,0.269,0.0036,123.6,103697,89,0,0.75,2.92,31.7,0,655529,468
476000,61.90,619,381,1664064,0.0500,69.62,0.044702,0.184,0.0034,123.6,103906,114,0,0.75,2.92,31.1,0,656087,561
477000,63.80,638,362,1665342,0.0500,69.65,0.042006,0.352,0.0035,123.5,104099,164,0,0.75,2.93,30.2,0,656598,655
478000,61.10,611,389,1666608,0.0500,69.69,0.040801,0.630,0.0035,123.6,104287,95,0,0.74,2.94,31.0,0,657105,749
479000,61.80,618,382,1668015,0.0500,69.73,0.043660,0.329,0.0034,123.4,104508,112,0,0.75,2.87,31.8,1,657668,847
480000,58.80,588,412,1669402,0.0500,69.77,0.043644,0.308,0.0037,123.2,104731,40,0,0.75,2.84,31.7,0,658224,945
481000,61.60,616,384,1670738,0.0500,69.80,0.044089,0.874,0.0135,124.4,104887,112,0,0.74,2.99,30.3,0,658758,87
482000,60.10,601,399,1672199,0.0500,69.83,0.047094,0.166,0.0034,124.3,105073,65,0,0.74,2.89,31.0,0,659341,180
483000,64.60,646,354,1673653,0.0500,69.86,0.045910,0.218,0.0038,124.2,105276,177,0,0.77,2.91,31.6,0,659924,275
484000,61.90,619,381,1675033,0.0500,69.90,0.044919,0.308,0.0036,124.1,105485,113,0,0.75,2.96,30.7,0,660476,369
485000,61.10,611,389,1676349,0.0500,69.93,0.042715,0.470,0.0041,124.0,105690,91,0,0.74,2.81,30.8,0,661002,463
486000,59.00,590,410,1677680,0.0500,69.97,0.042150,0.136,0.0036,123.9,105887,45,0,0.74,2.87,31.5,0,661536,558
487000,61.50,615,385,1679082,0.0500,70.00,0.044880,0.471,0.0037,123.7,106084,103,0,0.74,2.97,30.9,0,662098,652
488000,59.90,599,401,1680415,0.0500,70.03,0.043769,0.387,0.0034,123.7,106270,65,0,0.75,2.91,30.4,0,662633,747
489000,60.10,601,399,1681804,0.0500,70.07,0.043064,0.417,0.0034,123.6,106495,61,1,0.73,2.91,32.2,1,663187,842
490000,61.70,617,383,1683061,0.0500,70.10,0.040521,0.267,0.0035,123.4,106677,115,0,0.73,2.92,31.0,0,663688,936
491000,61.70,617,383,1684461,0.0500,70.14,0.044027,0.922,0.0134,124.5,106892,108,0,0.75,2.91,31.7,0,664250,95
492000,58.30,583,417,1685739,0.0500,70.17,0.040721,0.370,0.0038,124.4,107076,23,0,0.74,2.85,31.3,0,664762,189
493000,57.90,579,421,1687054,0.0500,70.20,0.043010,0.199,0.0035,124.2,107285,10,0,0.75,2.83,30.5,0,665289,282
494000,59.10,591,409,1688414,0.0500,70.23,0.043884,0.231,0.0033,124.1,107445,49,0,0.75,2.88,31.0,0,665834,375
495000,60.90,609,391,1689784,0.0500,70.26,0.043068,0.375,0.0037,124.0,107641,87,0,0.74,2.93,31.8,0,666382,471
496000,58.90,589,411,1691126,0.0500,70.29,0.043214,0.269,0.0036,123.9,107837,46,0,0.75,2.95,31.0,0,666918,566
497000,58.30,583,417,1692417,0.0500,70.33,0.039902,0.366,0.0035,123.9,108028,27,0,0.74,2.91,32.2,0,667435,662
498000,58.70,587,413,1693672,0.0500,70.36,0.038918,0.265,0.0034,123.8,108213,39,0,0.81,2.94,32.2,0,667937,760
499000,59.80,598,402,1695079,0.0500,70.39,0.043958,0.388,0.0035,123.7,108408,58,0,0.81,2.94,32.0,0,668501,857
500000,60.00,600,400,1696325,0.0500,70.42,0.040994,0.259,0.0034,123.6,108582,74,0,0.75,2.97,30.3,0,668997,952
