Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
200,80.00,160,40,0,0.0000,0.00,0.00,0,0,1.01,2.48,24.0,0,0,21
400,79.50,159,41,0,0.0000,0.00,0.00,0,0,1.10,2.52,21.9,0,0,37
600,74.50,149,51,0,0.0000,0.00,0.00,0,0,1.10,2.25,23.1,0,0,54
800,85.50,171,29,0,0.0000,0.00,0.00,0,0,1.13,2.73,22.1,0,0,70
1000,82.50,165,35,0,0.0000,0.00,0.00,0,0,1.11,2.62,23.7,0,0,87
1200,72.00,144,56,0,0.0000,0.00,0.00,0,0,1.13,2.03,24.0,0,0,106
1400,79.00,158,42,0,0.0000,0.00,0.00,0,0,1.05,2.44,22.4,0,0,121
1600,80.50,161,39,0,0.0000,0.00,0.00,0,0,1.03,2.31,23.2,0,0,136
1800,79.00,158,42,0,0.0000,0.00,0.00,0,0,0.70,2.46,24.3,0,0,149
2000,76.00,152,48,0,0.0000,0.00,0.00,0,0,0.72,2.15,25.1,0,0,161
2200,77.00,154,46,0,0.0000,0.00,0.00,0,0,0.72,2.27,22.6,0,0,173
2400,73.50,147,53,0,0.0000,0.00,0.00,0,0,0.71,1.96,25.7,0,0,186
2600,79.00,158,42,0,0.0000,0.00,0.00,0,0,0.92,2.38,24.0,0,0,201
2800,85.00,170,30,0,0.0000,0.00,0.00,0,0,1.07,2.73,22.5,0,0,217
3000,79.00,158,42,0,0.0000,0.00,0.00,0,0,1.05,2.31,24.8,0,0,234
3200,81.50,163,37,0,0.0000,0.00,0.00,0,0,1.05,2.49,22.9,0,0,250
3400,79.00,158,42,0,0.0000,0.00,0.00,0,0,1.05,2.28,23.3,0,0,266
3600,74.00,148,52,0,0.0000,0.00,0.00,0,0,0.80,2.14,24.2,0,0,279
3800,83.50,167,33,0,0.0000,0.00,0.00,0,0,0.72,2.40,23.6,0,0,291
4000,80.00,160,40,0,0.0000,0.00,0.00,0,0,1.20,2.37,21.8,0,0,309
4200,78.00,156,44,0,0.0000,0.00,0.00,0,0,1.16,2.46,22.8,0,0,326
4400,81.00,162,38,0,0.0000,0.00,0.00,0,0,1.16,2.37,23.4,0,0,344
4600,77.00,154,46,0,0.0000,0.00,0.00,0,0,1.09,2.35,23.0,0,0,360
4800,87.50,175,25,0,0.0000,0.00,0.00,0,0,0.94,2.86,22.0,0,0,372
5000,79.50,159,41,0,0.0000,0.00,0.00,0,0,0.87,2.54,23.0,0,0,385
5200,79.50,159,41,0,0.0000,0.00,0.00,0,0,0.84,2.42,23.1,0,0,397
5400,78.00,156,44,0,0.0000,0.00,0.00,0,0,0.86,2.35,23.5,0,0,410
5600,82.00,164,36,0,0.0000,0.00,0.00,0,0,1.01,2.31,23.5,0,0,425
5800,73.00,146,54,0,0.0000,0.00,0.00,0,0,1.02,2.15,22.2,0,0,440
6000,78.00,156,44,0,0.0000,0.00,0.00,0,0,1.06,2.42,23.3,0,0,456
6200,81.50,163,37,0,0.0000,0.00,0.00,0,0,1.15,2.52,23.7,0,0,474
6400,80.00,160,40,0,0.0000,0.00,0.00,0,0,1.15,2.56,23.5,0,0,491
6600,77.50,155,45,0,0.0000,0.00,0.00,0,0,1.08,2.39,21.3,0,0,507
6800,80.50,161,39,0,0.0000,0.00,0.00,0,0,1.03,2.42,23.1,0,0,523
7000,77.00,154,46,0,0.0000,0.00,0.00,0,0,1.01,2.29,23.4,0,0,538
7200,74.50,149,51,0,0.0000,0.00,0.00,0,0,1.00,2.02,23.8,0,0,553
7400,78.00,156,44,0,0.0000,0.00,0.00,0,0,1.02,2.35,22.5,0,0,568
7600,79.00,158,42,0,0.0000,0.00,0.00,0,0,1.02,2.42,22.5,0,0,582
7800,82.00,164,36,0,0.0000,0.00,0.00,0,0,1.02,2.38,23.6,0,0,599
8000,80.00,160,40,0,0.0000,0.00,0.00,0,0,1.03,2.35,23.7,0,0,614
8200,78.50,157,43,0,0.0000,0.00,0.00,0,0,1.02,2.29,23.1,0,0,629
8400,72.50,145,55,0,0.0000,0.00,0.00,0,0,1.02,2.04,24.1,0,0,645
8600,76.50,153,47,0,0.0000,0.00,0.00,0,0,0.80,2.24,23.8,0,0,665
8800,81.00,162,38,0,0.0000,0.00,0.00,0,0,1.04,2.48,21.9,0,0,680
9000,80.00,160,40,0,0.0000,0.00,0.00,0,0,1.01,2.41,23.3,0,0,695
9200,82.00,164,36,0,0.0000,0.00,0.00,0,0,1.02,2.53,24.0,0,0,711
9400,78.50,157,43,0,0.0000,0.00,0.00,0,0,0.99,2.24,23.4,0,0,727
9600,78.50,157,43,0,0.0000,0.00,0.00,0,0,1.05,2.46,22.6,0,0,743
9800,77.50,155,45,0,0.0000,0.00,0.00,0,0,0.76,2.42,23.2,0,0,756
10000,77.00,154,46,0,0.0000,0.00,0.00,0,0,0.72,2.40,24.6,0,0,769
