Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Cobertura_Pond,Descoberta_Turno,Churn_Politica,Delta_Q,Margem_Decisao,Estados_Maduros,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
216000,59.60,596,404,1185940,0.2510,54.79,0.080517,0.518,0.0098,95.4,47420,51,0,0.56,2.83,29.9,0,465380,485
217000,59.60,596,404,1188522,0.2503,54.88,0.088573,0.502,0.0101,95.7,47643,49,0,0.65,2.86,29.1,0,466408,605
218000,58.10,581,419,1191006,0.2496,54.97,0.083563,0.554,0.0092,95.7,47876,20,0,0.65,2.86,29.7,0,467403,724
219000,59.90,599,401,1193493,0.2489,55.07,0.083859,0.627,0.0090,95.8,48119,51,0,0.65,2.73,29.6,0,468396,847
220000,57.80,578,422,1196161,0.2482,55.15,0.091990,0.577,0.0093,96.1,48332,0,0,0.65,2.82,29.0,0,469460,965
221000,57.40,574,426,1198880,0.2475,55.24,0.086905,0.793,0.0146,97.2,48583,-3,0,0.63,2.86,31.3,0,470547,116
222000,61.20,612,388,1201622,0.2468,55.32,0.088838,0.673,0.0092,97.4,48818,94,0,0.63,2.88,30.8,0,471643,237
223000,59.30,593,407,1204086,0.2461,55.40,0.080344,0.634,0.0093,97.8,49042,45,0,0.67,2.83,30.6,0,472627,361
224000,58.70,587,413,1206673,0.2454,55.48,0.084059,0.807,0.0093,98.0,49278,26,0,0.64,2.87,30.7,0,473660,482
225000,59.30,593,407,1209268,0.2447,55.57,0.085740,0.756,0.0100,98.2,49498,45,0,0.69,2.83,30.2,0,474696,604
226000,60.10,601,399,1211891,0.2441,55.65,0.083159,0.684,0.0091,98.4,49746,57,0,0.62,2.88,31.5,0,475743,728
227000,58.00,580,420,1214524,0.2434,55.73,0.085743,0.516,0.0094,98.5,49989,8,0,0.70,2.81,30.7,0,476795,851
228000,60.00,600,400,1217177,0.2427,55.81,0.087616,0.638,0.0082,98.6,50210,69,0,0.64,3.01,30.2,0,477854,975
229000,59.40,594,406,1219824,0.2420,55.89,0.083705,0.839,0.0089,98.8,50465,49,0,0.64,2.85,31.6,0,478910,1099
230000,58.70,587,413,1222468,0.2413,55.97,0.085864,0.587,0.0088,99.1,50700,29,0,0.64,2.95,30.7,0,479966,1225
231000,44.00,440,560,1225290,0.2406,56.05,0.090365,1.223,0.0146,99.3,50936,-356,0,0.62,2.73,31.2,0,481093,115
232000,45.40,454,546,1228006,0.2399,56.12,0.091432,0.619,0.0093,99.2,51144,-324,0,0.62,2.82,29.7,0,482180,234
233000,46.00,460,540,1230950,0.2392,56.19,0.093881,0.585,0.0093,99.0,51376,-309,0,0.62,2.79,31.3,0,483356,356
234000,47.50,475,525,1233904,0.2385,56.26,0.096153,0.786,0.0091,98.9,51582,-272,0,0.62,2.76,30.7,0,484534,478
235000,43.90,439,561,1236709,0.2378,56.34,0.092669,0.767,0.0091,98.6,51830,-356,0,0.62,2.75,30.2,0,485652,599
236000,46.90,469,531,1239778,0.2372,56.41,0.097686,0.755,0.0096,98.8,52055,-287,0,0.63,2.75,31.0,0,486875,724
237000,42.90,429,571,1242795,0.2365,56.47,0.098130,0.591,0.0090,98.8,52271,-385,0,0.62,2.74,30.7,0,488079,846
238000,44.00,440,560,1245551,0.2358,56.54,0.089312,0.819,0.0091,98.7,52466,-351,0,0.63,2.82,30.8,0,489180,970
239000,46.80,468,532,1248311,0.2351,56.61,0.087974,0.719,0.0093,98.9,52675,-280,0,0.62,2.83,31.3,0,490281,1095
240000,47.90,479,521,1251156,0.2344,56.67,0.091514,0.662,0.0091,99.0,52878,-258,0,0.75,2.75,31.0,0,491416,1227
241000,51.20,512,488,1253846,0.2337,56.74,0.090220,1.073,0.0142,99.6,53104,-167,0,0.64,2.76,29.8,0,492487,109
242000,51.60,516,484,1256687,0.2330,56.81,0.095798,0.733,0.0087,99.6,53327,-169,0,0.62,2.73,29.6,0,493617,225
243000,50.70,507,493,1259443,0.2323,56.88,0.090804,0.806,0.0083,99.6,53561,-193,0,0.66,2.72,30.3,0,494716,345
244000,53.40,534,466,1262112,0.2316,56.95,0.089687,0.831,0.0086,99.5,53767,-112,0,0.63,2.82,29.7,0,495781,462
245000,50.10,501,499,1264601,0.2309,57.02,0.083940,0.807,0.0092,99.5,53977,-192,0,0.67,2.80,29.6,0,496776,579
246000,53.10,531,469,1267259,0.2303,57.10,0.089234,0.690,0.0089,99.7,54222,-129,0,0.62,2.84,29.7,0,497837,698
247000,51.80,518,482,1270042,0.2296,57.17,0.089609,0.713,0.0084,99.7,54461,-151,0,0.63,2.79,31.0,0,498949,818
248000,51.20,512,488,1272704,0.2289,57.24,0.086493,0.500,0.0081,99.9,54699,-158,0,0.61,2.78,30.7,0,500012,937
249000,54.30,543,457,1275353,0.2282,57.32,0.087599,0.611,0.0086,99.9,54936,-92,0,0.71,2.88,30.2,0,501069,1069
250000,50.30,503,497,1277817,0.2275,57.38,0.084136,0.682,0.0083,99.9,55104,-194,0,0.62,2.81,29.2,0,502053,1187
251000,57.80,578,422,1280594,0.2268,57.44,0.088631,1.092,0.0151,100.9,55321,7,0,0.65,2.82,31.3,0,503156,119
252000,60.10,601,399,1283109,0.2261,57.52,0.080521,0.584,0.0082,101.1,55578,66,0,0.67,2.92,31.2,0,504156,249
253000,59.40,594,406,1285612,0.2254,57.58,0.081929,0.463,0.0088,101.5,55786,56,0,0.60,2.90,30.5,0,505153,363
254000,59.60,596,404,1288163,0.2247,57.64,0.082841,0.484,0.0082,101.7,55982,56,0,0.43,2.86,30.8,0,506172,444
255000,56.50,565,435,1290706,0.2240,57.71,0.081230,0.555,0.0082,101.7,56206,-25,0,0.42,2.89,31.3,0,507185,526
256000,60.00,600,400,1293178,0.2234,57.77,0.081909,0.424,0.0080,102.1,56409,56,0,0.42,2.91,30.1,0,508173,607
257000,59.80,598,402,1295791,0.2227,57.84,0.084736,0.466,0.0085,102.2,56620,53,0,0.42,2.84,30.8,0,509214,689
258000,60.20,602,398,1298307,0.2220,57.91,0.081222,0.504,0.0082,102.4,56837,65,0,0.42,2.90,30.9,0,510221,770
259000,59.50,595,405,1300783,0.2213,57.98,0.080008,0.603,0.0077,102.5,57089,38,0,0.48,2.85,30.9,0,511212,852
260000,60.40,604,396,1303250,0.2206,58.05,0.079248,0.368,0.0079,102.7,57325,72,0,0.42,2.97,31.1,0,512194,935
261000,61.70,617,383,1305518,0.2199,58.12,0.075144,1.003,0.0142,103.9,57546,115,0,0.44,2.86,30.1,0,513099,76
262000,63.30,633,367,1308066,0.2192,58.18,0.078538,0.546,0.0083,104.4,57760,144,0,0.41,2.88,32.4,0,514117,159
263000,65.20,652,348,1310187,0.2185,58.25,0.070908,0.579,0.0084,104.7,57957,188,0,0.42,2.87,29.9,0,514966,238
264000,61.00,610,390,1312693,0.2178,58.32,0.081216,0.449,0.0080,104.9,58177,79,0,0.42,2.79,30.8,0,515966,319
265000,63.70,637,363,1314950,0.2171,58.39,0.073317,0.609,0.0077,105.1,58418,160,0,0.42,2.91,30.7,0,516868,400
266000,65.60,656,344,1317203,0.2165,58.45,0.075082,0.394,0.0084,105.5,58621,210,0,0.42,2.97,30.0,0,517769,478
267000,65.10,651,349,1319570,0.2158,58.53,0.076161,0.489,0.0080,105.8,58872,191,0,0.42,2.92,31.0,0,518714,558
268000,63.20,632,368,1321840,0.2151,58.60,0.073518,0.516,0.0077,106.0,59123,146,0,0.41,2.89,30.8,0,519620,641
269000,64.00,640,360,1323978,0.2144,58.67,0.070863,0.460,0.0080,106.1,59336,171,0,0.42,2.91,30.1,0,520475,720
270000,64.70,647,353,1326227,0.2137,58.74,0.070926,0.334,0.0079,106.3,59567,183,0,0.42,2.88,31.7,0,521374,804
271000,49.90,499,501,1328762,0.2130,58.81,0.082071,0.926,0.0139,106.7,59802,-197,0,0.41,2.87,30.8,0,522390,77
272000,51.60,516,484,1331280,0.2123,58.88,0.080728,0.830,0.0083,106.6,60030,-166,0,0.44,2.87,31.1,0,523398,158
273000,50.00,500,500,1333812,0.2116,58.94,0.078692,0.659,0.0079,106.4,60255,-205,0,0.41,2.83,32.1,0,524408,240
274000,52.60,526,474,1336126,0.2109,59.00,0.077247,0.617,0.0077,106.4,60465,-130,0,0.45,2.82,29.9,0,525333,320
275000,49.80,498,502,1338874,0.2102,59.06,0.084191,0.377,0.0080,106.2,60690,-210,0,0.41,2.75,32.6,0,526430,403
276000,50.10,501,499,1341431,0.2096,59.13,0.082084,0.659,0.0075,106.2,60917,-203,0,0.42,2.76,31.1,0,527449,485
277000,50.30,503,497,1343947,0.2089,59.18,0.079696,0.438,0.0075,106.1,61126,-195,0,0.46,2.80,31.5,0,528452,567
278000,48.90,489,511,1346609,0.2082,59.25,0.085810,0.442,0.0071,106.1,61371,-224,0,0.41,2.80,31.0,0,529514,650
279000,52.30,523,477,1349096,0.2075,59.30,0.080171,0.536,0.0073,106.1,61572,-142,0,0.41,2.85,31.0,0,530508,730
280000,51.90,519,481,1351517,0.2068,59.37,0.078816,0.467,0.0074,106.1,61810,-156,0,0.41,2.83,30.6,0,531474,812
281000,60.20,602,398,1353364,0.2061,59.44,0.061157,0.762,0.0146,107.3,62017,75,0,0.44,2.88,30.2,0,532210,77
282000,60.40,604,396,1355222,0.2053,59.50,0.063232,0.724,0.0075,107.6,62223,81,0,0.44,2.87,29.3,0,532948,156
283000,61.40,614,386,1356991,0.2045,59.57,0.059612,0.890,0.0078,107.8,62434,108,0,0.42,2.96,29.6,0,533653,234
284000,59.80,598,402,1358842,0.2038,59.64,0.060388,0.566,0.0078,108.0,62643,69,0,0.42,2.90,30.6,0,534391,314
285000,61.00,610,390,1360743,0.2031,59.71,0.062492,0.615,0.0073,108.3,62864,93,0,0.42,2.84,30.4,0,535151,397
286000,64.00,640,360,1362539,0.2023,59.78,0.060776,0.395,0.0074,108.6,63072,172,0,0.42,2.99,29.5,0,535869,476
287000,59.50,595,405,1364686,0.2016,59.84,0.071476,0.513,0.0069,108.7,63266,47,0,0.42,2.84,30.0,0,536724,555
288000,60.00,600,400,1366544,0.2009,59.90,0.062064,0.422,0.0076,108.9,63469,67,0,0.43,2.89,29.9,0,537464,636
289000,59.40,594,406,1368480,0.2001,59.97,0.064912,0.415,0.0078,109.0,63679,58,0,0.43,2.87,29.8,0,538237,715
290000,65.40,654,346,1370270,0.1994,60.04,0.061718,0.647,0.0076,109.4,63893,206,0,0.42,2.93,29.0,0,538955,795
291000,45.00,450,550,1372677,0.1987,60.10,0.074719,0.689,0.0130,109.5,64125,-322,0,0.42,2.81,32.2,1,539921,81
292000,44.50,445,555,1375343,0.1980,60.16,0.081847,0.535,0.0076,109.3,64357,-340,0,0.43,2.79,32.5,0,540990,166
293000,47.10,471,529,1377821,0.1973,60.21,0.079645,0.547,0.0074,109.2,64563,-287,0,0.41,2.79,31.1,0,541979,246
294000,46.10,461,539,1380279,0.1966,60.27,0.077745,0.508,0.0071,109.0,64789,-297,0,0.41,2.78,31.6,0,542959,329
295000,44.20,442,558,1382786,0.1959,60.33,0.077614,0.750,0.0075,108.6,65033,-348,0,0.41,2.80,32.3,0,543959,414
296000,49.20,492,508,1385536,0.1952,60.38,0.087722,0.528,0.0070,108.6,65242,-234,0,0.41,2.89,31.3,0,545056,497
297000,49.60,496,504,1388183,0.1945,60.43,0.080871,0.506,0.0068,108.6,65449,-214,0,0.41,2.82,32.7,0,546113,582
298000,45.80,458,542,1390632,0.1939,60.48,0.077969,0.698,0.0069,108.5,65655,-300,0,0.41,2.77,31.3,0,547091,666
299000,50.80,508,492,1392938,0.1932,60.53,0.073679,0.593,0.0069,108.6,65853,-183,0,0.41,2.90,31.2,0,548013,747
300000,48.70,487,513,1395350,0.1925,60.59,0.076703,0.444,0.0066,108.4,66080,-232,0,0.41,2.90,31.4,0,548975,831
301000,47.40,474,526,1397685,0.1918,60.65,0.074653,1.018,0.0136,108.9,66303,-271,0,0.42,2.85,31.2,0,549908,78
302000,45.70,457,543,1400129,0.1911,60.70,0.075154,0.833,0.0072,108.8,66532,-323,0,0.42,2.81,32.5,0,550883,161
303000,46.00,460,540,1402586,0.1904,60.76,0.076757,0.509,0.0070,108.6,66776,-305,0,0.43,2.85,31.9,0,551864,244
304000,47.20,472,528,1405019,0.1897,60.82,0.078393,0.601,0.0072,108.6,67003,-270,0,0.41,2.84,31.0,0,552837,324
305000,47.10,471,529,1407313,0.1890,60.87,0.075408,0.361,0.0072,108.4,67230,-276,0,0.41,2.81,30.4,0,553753,404
306000,48.40,484,516,1409782,0.1883,60.93,0.078279,0.473,0.0070,108.5,67482,-245,0,0.40,2.87,31.5,0,554737,487
307000,44.90,449,551,1412057,0.1876,60.99,0.073981,0.463,0.0066,108.4,67695,-330,0,0.41,2.81,30.7,0,555647,569
308000,49.00,490,510,1414334,0.1870,61.03,0.073263,0.641,0.0067,108.5,67886,-219,0,0.41,2.86,31.0,0,556557,651
309000,44.80,448,552,1416792,0.1863,61.09,0.076707,0.508,0.0067,108.4,68112,-326,0,0.40,2.80,32.0,1,557539,733
310000,46.90,469,531,1419090,0.1856,61.14,0.072244,0.692,0.0070,108.2,68319,-282,0,0.41,2.86,31.8,0,558456,817
311000,47.80,478,522,1421605,0.1849,61.20,0.080060,1.050,0.0130,108.8,68558,-254,0,0.41,2.82,31.4,0,559458,77
312000,49.20,492,508,1424039,0.1842,61.25,0.076862,0.568,0.0071,108.8,68784,-221,0,0.41,2.81,31.6,0,560427,159
313000,49.80,498,502,1426387,0.1835,61.30,0.075423,0.407,0.0068,108.8,68979,-206,0,0.41,2.87,31.1,0,561365,241
314000,51.10,511,489,1428676,0.1828,61.35,0.072361,0.450,0.0063,108.7,69217,-168,0,0.40,2.86,31.6,0,562278,323
315000,49.00,490,510,1431042,0.1821,61.41,0.073877,0.585,0.0065,108.7,69464,-223,0,0.41,2.80,31.9,0,563223,407
316000,51.60,516,484,1433384,0.1814,61.47,0.072206,0.483,0.0066,108.7,69670,-160,0,0.45,2.86,32.4,0,564158,491
317000,47.00,470,530,1435778,0.1807,61.52,0.075901,0.555,0.0066,108.6,69894,-277,0,0.41,2.81,31.5,0,565112,574
318000,48.60,486,514,1438155,0.1801,61.57,0.074226,0.589,0.0065,108.7,70107,-232,0,0.41,2.80,32.0,0,566061,658
319000,48.90,489,511,1440494,0.1794,61.63,0.073860,0.927,0.0066,108.5,70351,-226,0,0.41,2.76,31.6,0,566996,743
320000,48.90,489,511,1442600,0.1787,61.69,0.067850,0.539,0.0068,108.5,70594,-232,0,0.41,2.78,31.0,0,567839,826
321000,56.10,561,439,1445070,0.1780,61.74,0.077578,0.840,0.0131,109.4,70792,-46,0,0.41,2.83,31.8,0,568826,79
322000,57.30,573,427,1447160,0.1773,61.79,0.069146,0.652,0.0064,109.5,70991,-4,0,0.41,2.92,30.2,0,569657,159
323000,54.30,543,457,1449428,0.1766,61.85,0.073131,0.548,0.0062,109.7,71235,-85,0,0.41,2.77,31.0,0,570563,240
324000,57.70,577,423,1451744,0.1759,61.90,0.072280,0.462,0.0064,109.8,71457,3,0,0.45,2.80,32.0,0,571488,323
325000,57.90,579,421,1454000,0.1752,61.95,0.071219,0.620,0.0062,109.8,71691,8,0,0.41,2.84,31.6,0,572391,408
326000,54.30,543,457,1456361,0.1745,62.01,0.074087,0.636,0.0061,109.8,71912,-80,0,0.41,2.85,31.8,0,573333,492
327000,56.60,566,434,1458496,0.1738,62.06,0.069233,0.428,0.0062,109.8,72122,-18,0,0.41,2.88,30.8,0,574187,574
328000,56.60,566,434,1460893,0.1732,62.11,0.074280,0.379,0.0062,109.8,72341,-28,0,0.41,2.86,32.2,0,575144,659
329000,57.10,571,429,1463119,0.1725,62.16,0.074222,0.454,0.0063,109.9,72560,-14,0,0.42,2.95,29.9,0,576034,741
330000,56.30,563,437,1465255,0.1718,62.20,0.068966,0.539,0.0063,110.1,72756,-29,0,0.42,2.88,30.9,0,576888,822
331000,54.70,547,453,1467440,0.1711,62.26,0.070586,0.645,0.0130,111.1,72982,-72,0,0.44,2.85,30.9,0,577762,79
332000,52.70,527,473,1469781,0.1704,62.31,0.077509,0.454,0.0065,111.0,73194,-130,0,0.43,2.86,30.2,0,578697,159
333000,51.10,511,489,1472054,0.1697,62.35,0.071212,0.381,0.0061,111.0,73404,-161,0,0.41,2.77,31.9,0,579607,244
334000,56.50,565,435,1474294,0.1690,62.41,0.071630,0.359,0.0062,110.9,73627,-26,0,0.42,2.89,31.2,0,580501,328
335000,54.70,547,453,1476510,0.1683,62.46,0.070892,0.308,0.0062,111.0,73840,-74,0,0.42,2.84,31.2,0,581387,412
336000,52.20,522,478,1478676,0.1676,62.51,0.068352,0.367,0.0063,110.9,74046,-137,0,0.41,2.83,31.6,0,582252,497
337000,54.70,547,453,1480804,0.1669,62.57,0.066935,0.343,0.0061,110.9,74291,-82,0,0.46,2.96,31.7,0,583102,583
338000,53.10,531,469,1482965,0.1663,62.62,0.068839,0.447,0.0061,110.9,74503,-120,0,0.42,2.83,30.8,0,583966,666
339000,53.30,533,467,1485033,0.1656,62.67,0.068556,0.451,0.0059,110.9,74701,-112,0,0.42,2.82,30.1,0,584791,748
340000,53.40,534,466,1487139,0.1649,62.71,0.067209,0.292,0.0057,110.9,74891,-116,0,0.42,2.83,31.3,0,585633,833
341000,57.50,575,425,1489496,0.1642,62.76,0.071726,0.914,0.0125,111.8,75117,-7,0,0.40,2.85,32.8,0,586573,81
342000,58.50,585,415,1491790,0.1635,62.81,0.070340,0.550,0.0059,111.9,75337,23,0,0.41,2.93,32.6,0,587490,166
343000,56.70,567,433,1493967,0.1628,62.86,0.068768,0.325,0.0061,111.9,75563,-31,0,0.41,2.86,31.6,0,588361,249
344000,60.70,607,393,1496076,0.1621,62.91,0.065999,0.339,0.0056,111.9,75761,77,0,0.45,2.86,31.9,0,589205,334
345000,56.80,568,432,1498236,0.1614,62.96,0.066626,0.361,0.0060,111.9,75981,-24,0,0.40,2.84,32.4,0,590067,419
346000,56.40,564,436,1500534,0.1607,63.01,0.068858,0.409,0.0056,111.9,76232,-38,0,0.46,2.85,33.3,0,590985,507
347000,54.50,545,455,1502888,0.1600,63.06,0.072592,0.212,0.0055,111.9,76436,-83,0,0.46,2.83,32.4,0,591926,593
348000,57.00,570,430,1505193,0.1594,63.11,0.072720,0.235,0.0058,112.0,76681,-19,0,0.41,2.87,31.7,0,592847,677
349000,54.90,549,451,1507659,0.1587,63.15,0.074646,0.366,0.0058,112.0,76904,-71,0,0.47,2.84,33.0,0,593834,765
350000,59.40,594,406,1509871,0.1580,63.20,0.068458,0.288,0.0058,112.0,77106,47,0,0.41,2.94,32.3,0,594716,852
351000,47.90,479,521,1511938,0.1573,63.25,0.065596,0.766,0.0123,112.5,77320,-249,0,0.40,2.82,31.5,0,595544,78
352000,50.40,504,496,1514038,0.1566,63.29,0.066639,0.507,0.0062,112.4,77523,-184,0,0.41,2.93,31.5,0,596383,161
353000,47.80,478,522,1516082,0.1559,63.34,0.068568,0.328,0.0058,112.3,77745,-253,0,0.42,2.81,29.8,0,597200,241
354000,48.90,489,511,1518209,0.1552,63.39,0.065424,0.444,0.0060,112.2,77965,-221,0,0.43,2.81,32.5,0,598049,326
355000,47.90,479,521,1520423,0.1545,63.43,0.070570,0.329,0.0057,112.1,78189,-251,0,0.41,2.85,31.3,0,598934,411
356000,50.40,504,496,1522512,0.1538,63.48,0.066908,0.528,0.0059,111.9,78410,-190,0,0.41,2.78,31.2,0,599769,494
357000,48.70,487,513,1524560,0.1531,63.53,0.065559,0.316,0.0060,111.8,78616,-234,0,0.40,2.87,31.2,0,600587,577
358000,46.90,469,531,1526650,0.1525,63.57,0.067112,0.481,0.0056,111.7,78812,-273,0,0.41,2.79,31.1,0,601420,661
359000,49.80,498,502,1528641,0.1518,63.62,0.062740,0.345,0.0056,111.5,79033,-200,0,0.41,2.82,31.7,0,602215,746
360000,49.40,494,506,1530642,0.1511,63.68,0.062323,0.393,0.0056,111.5,79277,-211,0,0.40,2.94,32.1,1,603015,828
361000,66.90,669,331,1532347,0.1503,63.72,0.056371,1.157,0.0144,112.8,79457,247,0,0.43,2.96,30.2,0,603694,78
362000,63.20,632,368,1534084,0.1495,63.77,0.058599,0.348,0.0053,112.9,79649,144,0,0.45,2.83,29.6,0,604383,158
363000,63.90,639,361,1535749,0.1486,63.82,0.056857,0.452,0.0057,113.1,79831,168,0,0.42,2.97,29.2,0,605050,237
364000,64.00,640,360,1537487,0.1478,63.86,0.058873,0.272,0.0054,113.2,80022,167,0,0.42,2.88,29.5,0,605744,318
365000,63.10,631,369,1539107,0.1470,63.91,0.053439,0.404,0.0054,113.2,80218,142,0,0.42,2.94,30.3,0,606391,400
366000,64.30,643,357,1540832,0.1462,63.97,0.058153,0.359,0.0054,113.4,80451,183,0,0.42,2.91,29.6,0,607080,482
367000,63.40,634,366,1542527,0.1454,64.01,0.055797,0.328,0.0053,113.5,80644,154,0,0.42,2.94,30.3,0,607757,564
368000,60.70,607,393,1544198,0.1446,64.06,0.055056,0.390,0.0057,113.5,80855,81,0,0.42,2.85,30.3,0,608427,648
369000,66.80,668,332,1545758,0.1437,64.12,0.053715,0.401,0.0055,113.6,81079,242,0,0.43,2.97,29.0,0,609052,727
370000,62.90,629,371,1547376,0.1428,64.17,0.053308,0.310,0.0055,113.7,81282,143,0,0.50,2.86,30.3,0,609700,812
371000,53.30,533,467,1549334,0.1421,64.21,0.062632,0.715,0.0124,114.5,81486,-115,0,0.41,2.73,31.2,0,610482,80
372000,55.80,558,442,1551136,0.1413,64.25,0.058484,0.396,0.0057,114.4,81690,-44,0,0.44,2.87,30.8,0,611204,163
373000,53.30,533,467,1553226,0.1407,64.29,0.065653,0.367,0.0053,114.2,81887,-114,0,0.41,2.83,31.8,0,612039,247
374000,55.00,550,450,1555060,0.1399,64.34,0.059697,0.468,0.0057,114.1,82105,-63,0,0.41,2.85,30.7,0,612773,329
375000,54.80,548,452,1556891,0.1391,64.38,0.060147,0.506,0.0053,114.0,82286,-73,0,0.46,2.84,30.4,0,613503,411
376000,54.70,547,453,1558744,0.1384,64.43,0.059863,0.359,0.0053,113.8,82498,-76,0,0.46,2.85,30.9,0,614242,496
377000,55.20,552,448,1560679,0.1377,64.47,0.063988,0.295,0.0053,113.7,82681,-61,0,0.41,2.87,30.2,0,615016,576
378000,56.30,563,437,1562534,0.1369,64.51,0.061163,0.554,0.0049,113.7,82885,-37,0,0.42,2.84,30.3,0,615758,662
379000,56.50,565,435,1564285,0.1362,64.56,0.057497,0.268,0.0054,113.8,83093,-29,0,0.42,2.91,30.4,0,616458,743
380000,54.70,547,453,1566222,0.1354,64.61,0.063014,0.384,0.0050,113.8,83315,-67,0,0.41,2.84,30.7,0,617231,828
381000,55.30,553,447,1568166,0.1347,64.65,0.063283,1.020,0.0130,114.6,83530,-53,0,0.41,2.91,30.7,0,618007,79
382000,55.50,555,445,1569961,0.1340,64.69,0.060009,0.198,0.0051,114.5,83731,-47,0,0.41,2.98,29.9,0,618724,158
383000,56.00,560,440,1571829,0.1332,64.74,0.061304,0.303,0.0052,114.5,83938,-41,0,0.41,2.83,30.4,0,619470,241
384000,54.50,545,455,1573857,0.1325,64.78,0.065483,0.420,0.0054,114.5,84162,-86,0,0.41,2.85,30.9,0,620279,323
385000,53.30,533,467,1575773,0.1318,64.82,0.062410,0.304,0.0049,114.4,84337,-110,0,0.46,2.81,30.7,0,621045,405
386000,54.70,547,453,1577505,0.1310,64.86,0.056206,0.536,0.0049,114.4,84546,-82,0,0.46,2.84,30.8,0,621739,487
387000,54.40,544,456,1579303,0.1303,64.91,0.059067,0.350,0.0049,114.3,84735,-81,0,0.41,2.91,30.4,0,622458,571
388000,58.80,588,412,1581059,0.1295,64.95,0.059824,0.321,0.0048,114.3,84951,33,0,0.42,2.91,29.3,0,623159,653
389000,57.30,573,427,1583058,0.1288,64.99,0.063733,0.275,0.0048,114.3,85164,-8,1,0.40,3.01,31.3,1,623958,736
390000,55.00,550,450,1585052,0.1281,65.03,0.063029,0.262,0.0049,114.2,85388,-65,0,0.48,2.85,31.5,0,624754,822
391000,51.90,519,481,1587011,0.1274,65.08,0.062317,0.743,0.0129,115.0,85601,-143,0,0.42,2.84,31.4,0,625538,81
392000,51.20,512,488,1589096,0.1267,65.12,0.066270,0.451,0.0051,114.9,85809,-158,0,0.42,2.83,31.4,0,626372,166
393000,55.30,553,447,1591087,0.1260,65.16,0.063775,0.612,0.0048,114.8,86028,-63,0,0.42,2.90,31.2,0,627168,250
394000,53.40,534,466,1592973,0.1253,65.20,0.060992,0.336,0.0048,114.8,86238,-105,0,0.42,2.95,30.9,0,627922,334
395000,51.90,519,481,1594917,0.1246,65.24,0.062258,0.463,0.0048,114.7,86467,-148,0,0.46,2.90,31.2,0,628698,418
396000,50.40,504,496,1596837,0.1238,65.29,0.060478,0.397,0.0047,114.6,86684,-180,0,0.46,2.85,31.7,0,629464,505
397000,51.80,518,482,1598822,0.1231,65.33,0.061936,0.283,0.0048,114.5,86883,-149,0,0.42,2.79,32.0,0,630258,591
398000,53.30,533,467,1600630,0.1224,65.37,0.058559,0.275,0.0052,114.4,87071,-110,0,0.42,2.92,30.8,0,630981,673
399000,54.10,541,459,1602479,0.1216,65.41,0.057944,0.331,0.0047,114.4,87289,-91,0,0.42,2.88,31.9,0,631720,760
400000,50.10,501,499,1604436,0.1209,65.45,0.060996,0.191,0.0051,114.3,87508,-190,0,0.42,2.88,32.0,0,632502,848
401000,58.90,589,411,1606185,0.1201,65.50,0.055055,0.914,0.0136,115.3,87715,38,0,0.43,2.94,31.8,0,633199,81
402000,60.70,607,393,1607965,0.1194,65.54,0.056524,0.248,0.0049,115.2,87911,82,0,0.41,2.92,31.4,0,633909,164
403000,60.90,609,391,1609873,0.1186,65.58,0.060412,0.320,0.0046,115.2,88112,98,0,0.41,2.96,31.5,0,634670,247
404000,59.60,596,404,1611728,0.1179,65.62,0.059205,0.353,0.0047,115.1,88336,49,0,0.42,2.84,31.3,0,635412,331
405000,58.80,588,412,1613605,0.1172,65.66,0.057736,0.464,0.0049,115.0,88553,37,0,0.41,2.89,32.5,0,636163,416
406000,64.70,647,353,1615442,0.1164,65.70,0.057354,0.467,0.0045,115.1,88754,185,0,0.41,2.95,32.0,0,636897,502
407000,61.60,616,384,1617305,0.1157,65.74,0.057994,0.285,0.0044,115.1,88937,106,0,0.41,2.94,32.1,0,637642,585
408000,62.20,622,378,1619159,0.1149,65.78,0.058291,0.505,0.0046,115.1,89143,119,0,0.41,2.92,31.8,0,638383,670
409000,59.00,590,410,1620899,0.1141,65.82,0.056528,0.520,0.0045,115.1,89339,46,0,0.48,2.92,30.7,0,639077,754
410000,60.80,608,392,1622559,0.1133,65.86,0.053597,0.356,0.0044,115.1,89559,92,0,0.42,2.95,30.9,0,639742,839
411000,66.10,661,339,1623985,0.1123,65.90,0.047001,1.062,0.0137,116.3,89776,228,0,0.42,2.94,30.3,0,640311,78
412000,62.90,629,371,1625419,0.1114,65.94,0.048361,0.247,0.0047,116.3,89956,146,0,0.42,2.97,29.6,0,640883,159
413000,61.60,616,384,1626822,0.1104,65.99,0.046807,0.266,0.0045,116.2,90180,112,0,0.42,2.88,29.9,0,641445,239
414000,63.00,630,370,1628261,0.1094,66.04,0.047489,0.649,0.0046,116.2,90385,145,0,0.45,2.91,30.2,0,642021,322
415000,64.40,644,356,1629648,0.1084,66.08,0.046872,0.385,0.0043,116.3,90569,189,0,0.42,3.00,29.6,0,642577,404
416000,65.00,650,350,1631113,0.1075,66.13,0.049201,0.353,0.0046,116.3,90786,203,0,0.42,2.98,29.8,0,643162,485
