Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,67.70,677,323,344828,0.1544,9.30,42.54,70,0,0.34,3.29,35.1,1,130435,80
2000,66.10,661,339,346518,0.1509,9.37,42.61,30,0,0.34,3.30,35.3,1,131099,157
3000,68.00,680,320,348288,0.1475,9.44,42.68,87,0,0.34,3.33,35.4,2,131794,238
4000,67.20,672,328,350119,0.1442,9.51,42.77,56,0,0.34,3.25,36.3,2,132512,321
5000,67.10,671,329,351814,0.1407,9.58,42.84,56,0,0.34,3.34,35.1,1,133178,402
6000,68.30,683,317,353385,0.1368,9.65,42.93,114,0,0.34,3.41,34.9,1,133795,479
7000,69.20,692,308,355005,0.1331,9.71,43.01,121,0,0.35,3.36,34.3,1,134431,558
8000,66.90,669,331,356551,0.1292,9.78,43.09,47,0,0.34,3.28,34.9,0,135038,662
9000,66.20,662,338,358185,0.1256,9.85,43.16,28,0,0.34,3.25,34.3,0,135679,760
10000,65.30,653,347,359755,0.1218,9.92,43.23,6,0,0.34,3.25,35.5,2,136296,873
