Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,71.00,710,290,454936,0.0500,15.20,47.48,192,0,0.33,3.47,37.1,2,173664,82
2000,72.70,727,273,455939,0.0500,15.26,47.52,214,0,0.34,3.36,36.3,1,174058,163
3000,70.60,706,294,456842,0.0500,15.32,47.56,181,0,0.41,3.45,37.4,3,174412,246
4000,69.90,699,301,457718,0.0500,15.38,47.60,151,1,0.34,3.39,36.9,2,174756,329
5000,73.40,734,266,458607,0.0500,15.44,47.64,243,0,0.34,3.50,35.8,0,175105,412
6000,70.20,702,298,459557,0.0500,15.50,47.66,162,0,0.33,3.44,38.1,3,175478,494
7000,73.90,739,261,460418,0.0500,15.57,47.70,280,0,0.34,3.56,38.5,3,175816,585
8000,73.90,739,261,461319,0.0500,15.63,47.73,274,0,0.33,3.51,37.1,2,176170,671
9000,72.20,722,278,462220,0.0500,15.69,47.78,221,0,0.34,3.46,36.3,1,176524,777
10000,72.20,722,278,463099,0.0500,15.75,47.81,212,0,0.34,3.49,36.1,1,176869,909
