Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,60.60,606,394,250394,0.2770,6.42,37.75,-152,1,0.33,3.14,34.2,2,93373,77
2000,61.50,615,385,253628,0.2740,6.49,37.89,-131,0,0.34,3.11,34.1,1,94642,152
3000,62.20,622,378,256461,0.2710,6.57,38.07,-90,0,0.34,3.24,32.1,0,95754,225
4000,63.60,636,364,259584,0.2680,6.64,38.25,-53,0,0.34,3.22,33.8,0,96979,304
5000,62.10,621,379,262554,0.2650,6.71,38.37,-104,0,0.34,3.19,33.0,0,98145,375
6000,61.60,616,384,265497,0.2620,6.79,38.51,-107,0,0.33,3.17,35.4,2,99299,457
7000,63.80,638,362,268304,0.2590,6.87,38.68,-42,0,0.33,3.21,35.2,2,100401,534
8000,63.10,631,369,271204,0.2560,6.94,38.84,-95,0,0.34,3.10,34.3,0,101539,613
9000,64.20,642,358,273913,0.2530,7.01,38.98,-47,0,0.34,3.27,33.6,0,102602,699
10000,64.20,642,358,276544,0.2500,7.09,39.13,-23,0,0.34,3.28,34.0,0,103634,793
