Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,58.00,580,420,174737,0.3370,4.70,32.93,-260,0,0.34,2.94,32.8,0,63687,73
2000,55.70,557,443,179412,0.3340,4.80,33.32,-295,0,0.37,2.99,34.6,2,65522,147
3000,57.00,570,430,183925,0.3310,4.88,33.64,-270,0,0.34,2.92,32.0,0,67292,219
4000,57.10,571,429,188350,0.3280,4.97,33.99,-264,0,0.33,2.94,33.1,0,69028,296
5000,60.00,600,400,192748,0.3250,5.08,34.26,-183,0,0.33,3.02,36.3,3,70753,372
6000,58.30,583,417,197025,0.3220,5.17,34.56,-232,0,0.33,2.99,34.7,1,72431,451
7000,60.00,600,400,201261,0.3190,5.25,34.80,-200,0,0.34,3.01,33.2,0,74094,525
8000,61.80,618,382,205137,0.3160,5.34,35.07,-120,0,0.34,3.14,33.1,1,75614,601
9000,59.30,593,407,209136,0.3130,5.42,35.30,-207,0,0.34,3.03,33.7,1,77183,684
10000,60.90,609,391,212799,0.3100,5.51,35.57,-140,1,0.34,3.03,33.1,1,78620,783
