Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,73.60,736,264,445022,0.0500,14.61,47.12,264,0,0.34,3.44,37.9,3,169770,87
2000,70.50,705,295,445946,0.0500,14.66,47.15,177,0,0.34,3.47,34.6,0,170133,164
3000,69.70,697,303,446976,0.0500,14.72,47.19,133,0,0.34,3.32,35.6,0,170537,245
4000,73.00,730,270,448099,0.0500,14.78,47.22,236,0,0.34,3.41,36.9,2,170978,328
5000,72.50,725,275,449016,0.0500,14.84,47.26,220,0,0.34,3.42,34.8,0,171339,409
6000,72.90,729,271,450160,0.0500,14.89,47.30,238,0,0.34,3.44,37.0,1,171788,490
7000,73.30,733,267,451053,0.0500,14.96,47.33,263,1,0.34,3.47,38.7,4,172139,583
8000,71.70,717,283,452062,0.0500,15.02,47.37,214,0,0.33,3.43,40.0,5,172535,679
9000,71.00,710,290,452998,0.0500,15.08,47.40,190,0,0.34,3.48,36.9,1,172902,782
10000,72.90,729,271,453914,0.0500,15.14,47.44,240,0,0.34,3.46,36.7,1,173262,913
