Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,69.00,690,310,424849,0.0500,13.35,46.27,125,0,0.34,3.40,36.9,1,161849,83
2000,71.60,716,284,425941,0.0500,13.41,46.30,188,0,0.40,3.47,35.6,0,162278,162
3000,69.60,696,304,427043,0.0500,13.46,46.34,151,0,0.34,3.48,35.2,0,162710,241
4000,69.60,696,304,428029,0.0500,13.53,46.38,151,0,0.33,3.47,37.3,2,163097,324
5000,71.40,714,286,429040,0.0500,13.60,46.43,201,0,0.33,3.51,36.3,1,163494,407
6000,71.50,715,285,430021,0.0500,13.66,46.48,219,0,0.33,3.54,37.8,3,163880,488
7000,70.40,704,296,431069,0.0500,13.73,46.51,170,0,0.34,3.45,37.6,2,164291,577
8000,69.40,694,306,432036,0.0500,13.79,46.57,141,1,0.34,3.43,37.0,1,164671,668
9000,72.20,722,278,433021,0.0500,13.86,46.61,210,0,0.34,3.49,36.9,0,165057,773
10000,71.50,715,285,434007,0.0500,13.92,46.66,185,0,0.34,3.42,36.9,0,165445,888
