Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,71.00,710,290,434984,0.0500,13.99,46.71,189,0,0.33,3.46,38.1,3,165829,85
2000,70.40,704,296,436055,0.0500,14.05,46.74,169,0,0.34,3.40,36.2,1,166249,164
3000,68.80,688,312,437103,0.0500,14.11,46.78,116,0,0.34,3.40,37.1,2,166660,247
4000,71.00,710,290,438173,0.0500,14.17,46.82,174,0,0.56,3.39,37.5,2,167081,331
5000,70.50,705,295,439115,0.0500,14.24,46.86,186,0,0.33,3.50,37.6,1,167450,415
6000,71.90,719,281,440050,0.0500,14.30,46.90,215,0,0.34,3.52,34.2,0,167817,492
7000,70.50,705,295,441092,0.0500,14.36,46.95,145,0,0.34,3.36,36.2,1,168227,573
8000,71.30,713,287,442097,0.0500,14.42,47.00,195,1,0.34,3.40,36.7,1,168621,675
9000,69.60,696,304,443169,0.0500,14.48,47.03,138,0,0.33,3.40,37.5,2,169042,784
10000,70.40,704,296,444098,0.0500,14.54,47.09,174,0,0.34,3.50,35.6,0,169407,921
