Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,71.50,715,285,463981,0.0500,15.81,47.85,191,1,0.33,3.37,40.6,4,177215,89
2000,73.30,733,267,464860,0.0500,15.87,47.89,251,0,0.34,3.53,34.5,0,177561,166
3000,71.30,713,287,465638,0.0500,15.93,47.92,205,1,0.34,3.47,38.2,2,177866,252
4000,71.80,718,282,466524,0.0500,15.99,47.96,205,0,0.34,3.42,35.2,0,178214,333
5000,70.90,709,291,467460,0.0500,16.05,47.99,179,0,0.47,3.44,37.6,2,178582,419
6000,73.30,733,267,468378,0.0500,16.10,48.02,249,0,0.34,3.49,36.5,0,178942,499
7000,70.30,703,297,469402,0.0500,16.16,48.06,163,0,0.33,3.44,39.9,2,179344,586
8000,72.60,726,274,470229,0.0500,16.23,48.09,227,0,0.34,3.46,38.2,2,179669,695
9000,73.40,734,266,471031,0.0500,16.28,48.12,260,0,0.34,3.48,35.0,0,179984,773
10000,73.70,737,263,471860,0.0500,16.34,48.17,257,0,0.34,3.48,37.6,1,180309,890
