Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,59.90,599,401,304024,0.2170,7.90,40.56,-162,1,0.33,3.17,35.2,1,114420,81
2000,60.40,604,396,306491,0.2140,7.97,40.67,-146,0,0.34,3.19,34.8,0,115389,156
3000,63.40,634,366,308768,0.2110,8.03,40.78,-50,0,0.34,3.31,33.5,0,116283,232
4000,67.20,672,328,310885,0.2080,8.11,40.88,53,0,0.33,3.36,36.5,3,117113,310
5000,63.80,638,362,313121,0.2050,8.18,41.01,-35,0,0.34,3.30,34.7,0,117991,389
6000,64.20,642,358,315509,0.2020,8.25,41.10,-40,0,0.34,3.24,35.3,0,118928,471
7000,64.70,647,353,317719,0.1990,8.32,41.19,-17,1,0.33,3.32,35.9,2,119795,551
8000,63.00,630,370,319790,0.1960,8.39,41.28,-40,0,0.34,3.29,34.2,0,120608,629
9000,65.50,655,345,322124,0.1930,8.45,41.39,5,0,0.34,3.30,36.6,1,121524,723
10000,64.70,647,353,324198,0.1900,8.52,41.51,-23,0,0.34,3.21,34.8,1,122338,824
