Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,53.30,533,467,116281,0.3670,3.72,28.81,-411,0,0.34,2.77,34.5,1,40760,78
2000,53.00,530,470,123483,0.3640,3.82,29.29,-410,0,0.39,2.79,33.1,1,43584,152
3000,50.50,505,495,130306,0.3610,3.93,29.79,-474,0,0.33,2.81,34.5,1,46261,229
4000,52.20,522,478,136610,0.3580,4.03,30.27,-422,0,0.33,2.88,32.9,0,48734,302
5000,52.40,524,476,142406,0.3550,4.12,30.78,-416,0,0.34,2.88,31.6,0,51007,376
6000,53.10,531,469,148250,0.3520,4.23,31.22,-388,0,0.34,2.86,34.3,1,53299,452
7000,55.20,552,448,153704,0.3490,4.33,31.56,-326,0,0.34,2.90,33.4,2,55438,526
8000,54.50,545,455,159316,0.3460,4.44,31.96,-344,0,0.34,2.91,35.2,2,57639,606
9000,54.80,548,452,164588,0.3430,4.52,32.31,-351,0,0.35,2.89,31.8,0,59707,702
10000,55.50,555,445,169666,0.3400,4.62,32.64,-315,0,0.34,2.96,33.4,0,61699,803
